model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BUGGE	1	0.0044444	0.0050824	0.0038065	0.0044444	0.0050824	0.0038065
BUGGE	2	0.0085926	0.0096000	0.0075852	0.0020741	0.0026019	0.0015463
BUGGE	3	0.0103704	0.0110083	0.0097324	0.0013333	0.0018437	0.0010000
BUGGE	4	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	5	0.0109630	0.0112607	0.0106652	0.0010000	0.0010000	0.0010000
BUGGE	6	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	7	0.0109630	0.0112607	0.0106652	0.0010000	0.0010000	0.0010000
BUGGE	8	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	9	0.0109630	0.0112607	0.0106652	0.0010000	0.0010000	0.0010000
BUGGE	10	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	11	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	12	0.0109630	0.0112607	0.0106652	0.0010000	0.0010000	0.0010000
BUGGE	13	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	14	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	15	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	16	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	17	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	18	0.0109630	0.0112607	0.0106652	0.0010000	0.0010000	0.0010000
BUGGE	19	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
BUGGE	20	0.0111111	0.0111111	0.0111111	0.0010000	0.0010000	0.0010000
