model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
NetGAN	1	0.0894440	0.0894440	0.0894440	0.0894440	0.0894440	0.0894440
NetGAN	2	0.0751327	0.0751327	0.0751327	0.0035714	0.0035714	0.0035714
NetGAN	3	0.0554547	0.0554547	0.0554547	0.0035714	0.0035714	0.0035714
NetGAN	4	0.0554547	0.0554547	0.0554547	0.0000000	0.0000000	0.0000000
NetGAN	5	0.0751327	0.0751327	0.0751327	0.0035714	0.0035714	0.0035714
NetGAN	6	0.0751327	0.0751327	0.0751327	0.0000000	0.0000000	0.0000000
