model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
GraphRNN	1	0.0228134	0.0240840	0.0215429	0.0228134	0.0240840	0.0215429
GraphRNN	2	0.0362974	0.0368650	0.0357298	0.0072886	0.0078794	0.0066979
