model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	120.7549000	120.2952463	121.2145537
GCN_AE	2	125.4602800	120.6578280	130.2627320
GCN_AE	3	122.5199200	121.8445895	123.1952505
GCN_AE	4	123.7554600	122.5013041	125.0096159
GCN_AE	5	122.5562800	121.7627813	123.3497787
GCN_AE	6	122.2115000	121.3847715	123.0382285
GCN_AE	7	122.1725400	120.9964696	123.3486104
GCN_AE	8	121.7465400	120.9097965	122.5832835
GCN_AE	9	121.6681400	120.8641444	122.4721356
GCN_AE	10	121.5606800	120.7720394	122.3493206
GCN_AE	11	121.5522800	120.7636952	122.3408648
GCN_AE	12	121.5115200	120.7194006	122.3036394
GCN_AE	13	121.4738000	120.6820393	122.2655607
GCN_AE	14	121.4748200	120.6833275	122.2663125
GCN_AE	15	121.4770600	120.6861382	122.2679818
GCN_AE	16	121.4787200	120.6882049	122.2692351
GCN_AE	17	121.4787200	120.6882049	122.2692351
GCN_AE	18	121.4787200	120.6882049	122.2692351
GCN_AE	19	121.4787200	120.6882049	122.2692351
GCN_AE	20	121.4787200	120.6882049	122.2692351
