model	gen	abs_mean	abs95d	abs95u
Erdos-Renyi	1	51.5522200	51.5165522	51.5878878
Erdos-Renyi	2	51.5155600	51.4748685	51.5562515
Erdos-Renyi	3	51.5501400	51.5037677	51.5965123
Erdos-Renyi	4	51.5362400	51.4892826	51.5831974
Erdos-Renyi	5	51.5212000	51.4779173	51.5644827
Erdos-Renyi	6	51.5277400	51.4688603	51.5866197
Erdos-Renyi	7	51.5836800	51.5372312	51.6301288
Erdos-Renyi	8	51.5603400	51.4969372	51.6237428
Erdos-Renyi	9	51.5487400	51.4959204	51.6015596
Erdos-Renyi	10	51.5692400	51.5095734	51.6289066
Erdos-Renyi	11	51.5301600	51.4755293	51.5847907
Erdos-Renyi	12	51.5302800	51.4583276	51.6022324
Erdos-Renyi	13	51.5098800	51.4446109	51.5751491
Erdos-Renyi	14	51.5414400	51.4801111	51.6027689
Erdos-Renyi	15	51.5276000	51.4727183	51.5824817
Erdos-Renyi	16	51.5676400	51.4997573	51.6355227
Erdos-Renyi	17	51.5253400	51.4600702	51.5906098
Erdos-Renyi	18	51.5286600	51.4568531	51.6004669
Erdos-Renyi	19	51.5496200	51.4687216	51.6305184
Erdos-Renyi	20	51.5701400	51.5139752	51.6263048
