model	gen	abs_mean	abs95d	abs95u
CNRG	1	10.9732600	10.4928737	11.4536463
CNRG	2	20.1270600	19.5402776	20.7138424
CNRG	3	27.2060200	26.6445613	27.7674787
CNRG	4	32.6591800	32.1306413	33.1877187
CNRG	5	36.8008200	36.3061885	37.2954515
CNRG	6	40.1416000	39.6449634	40.6382366
CNRG	7	42.8679000	42.3812778	43.3545222
CNRG	8	44.9722200	44.5065114	45.4379286
CNRG	9	46.7792800	46.3237775	47.2347825
CNRG	10	48.2915000	47.7981057	48.7848943
CNRG	11	49.4948800	49.0208639	49.9688961
CNRG	12	50.6462000	50.1584809	51.1339191
CNRG	13	51.4700600	50.9997058	51.9404142
CNRG	14	52.3981600	51.9584427	52.8378773
CNRG	15	53.4416800	53.0225651	53.8607949
CNRG	16	54.2054600	53.7996986	54.6112214
CNRG	17	54.9469400	54.5267759	55.3671041
CNRG	18	55.3712400	54.9310547	55.8114253
CNRG	19	55.8678800	55.4390302	56.2967298
CNRG	20	56.3307400	55.8920217	56.7694583
