model	gen	abs_mean	abs95d	abs95u
HRG	1	13.0533000	12.3445768	13.7620232
HRG	2	15.3389000	13.7159306	16.9618694
HRG	3	19.0553800	16.4603524	21.6504076
HRG	4	22.3715800	19.5530202	25.1901398
HRG	5	21.7506200	18.7607917	24.7404483
HRG	6	25.2231000	21.2545221	29.1916779
HRG	7	23.4368200	19.9625068	26.9111332
HRG	8	21.9075400	18.5136235	25.3014565
HRG	9	22.5758800	18.7382064	26.4135536
HRG	10	24.0431000	20.2576801	27.8285199
HRG	11	23.7242400	19.9243162	27.5241638
HRG	12	23.3801400	19.8647484	26.8955316
HRG	13	19.5213800	16.5293635	22.5133965
HRG	14	21.6654800	18.4880292	24.8429308
HRG	15	21.8539000	18.7603032	24.9474968
HRG	16	22.2066800	19.5500407	24.8633193
HRG	17	22.6075800	19.2900840	25.9250760
HRG	18	21.2766000	18.2028521	24.3503479
HRG	19	20.6604200	17.7185084	23.6023316
HRG	20	18.5179400	16.1141223	20.9217577
