model	gen	abs_mean	abs95d	abs95u
BUGGE	1	15.5502600	14.5141720	16.5863480
BUGGE	2	24.0545800	21.9917966	26.1173634
BUGGE	3	21.2837000	19.7769063	22.7904937
BUGGE	4	20.0647400	18.4872362	21.6422438
BUGGE	5	19.9439600	18.3591725	21.5287475
BUGGE	6	19.7011400	18.1964783	21.2058017
BUGGE	7	18.9989200	17.4264568	20.5713832
BUGGE	8	20.4900400	18.9175864	22.0624936
BUGGE	9	19.0371200	17.1479764	20.9262636
BUGGE	10	18.1846400	16.7526740	19.6166060
BUGGE	11	19.0805600	17.6504836	20.5106364
BUGGE	12	18.2252400	16.8606589	19.5898211
BUGGE	13	19.3632600	17.5363947	21.1901253
BUGGE	14	19.4959400	17.6728144	21.3190656
BUGGE	15	19.6400800	18.0618499	21.2183101
BUGGE	16	20.4163200	18.7724094	22.0602306
BUGGE	17	18.9229800	17.5943206	20.2516394
BUGGE	18	18.3895800	17.1944453	19.5847147
BUGGE	19	20.1892000	18.4176310	21.9607690
BUGGE	20	18.2386000	16.8961466	19.5810534
