model	gen	abs_mean	abs95d	abs95u
Linear_AE	1	22.0858000	22.0548181	22.1167819
Linear_AE	2	22.1446000	22.1155358	22.1736642
Linear_AE	3	22.2174000	22.1904302	22.2443698
Linear_AE	4	22.2476000	22.2231375	22.2720625
Linear_AE	5	22.2587000	22.2390597	22.2783403
Linear_AE	6	22.2598000	22.2397848	22.2798152
Linear_AE	7	22.2588000	22.2428797	22.2747203
Linear_AE	8	22.2635000	22.2505476	22.2764524
Linear_AE	9	22.2624000	22.2485607	22.2762393
Linear_AE	10	22.2618000	22.2494612	22.2741388
Linear_AE	11	22.2625000	22.2517445	22.2732555
Linear_AE	12	22.2632000	22.2530620	22.2733380
Linear_AE	13	22.2617000	22.2528287	22.2705713
Linear_AE	14	22.2615000	22.2525955	22.2704045
Linear_AE	15	22.2616000	22.2528569	22.2703431
Linear_AE	16	22.2618000	22.2529239	22.2706761
Linear_AE	17	22.2617000	22.2528416	22.2705584
Linear_AE	18	22.2616000	22.2519895	22.2712105
Linear_AE	19	22.2613000	22.2518094	22.2707906
Linear_AE	20	22.2612000	22.2525379	22.2698621
