model	gen	abs_mean	abs95d	abs95u
SBM	1	0.0659800	0.0654460	0.0665140
SBM	2	0.0695000	0.0687508	0.0702492
SBM	3	0.0721200	0.0712966	0.0729434
SBM	4	0.0747800	0.0738608	0.0756992
SBM	5	0.0770000	0.0759413	0.0780587
SBM	6	0.0789800	0.0778527	0.0801073
SBM	7	0.0808200	0.0795796	0.0820604
SBM	8	0.0827800	0.0814779	0.0840821
SBM	9	0.0842800	0.0829656	0.0855944
SBM	10	0.0859800	0.0844388	0.0875212
SBM	11	0.0873400	0.0857503	0.0889297
SBM	12	0.0889600	0.0874464	0.0904736
SBM	13	0.0902200	0.0887060	0.0917340
SBM	14	0.0914800	0.0898568	0.0931032
SBM	15	0.0928600	0.0911558	0.0945642
SBM	16	0.0941800	0.0924965	0.0958635
SBM	17	0.0949200	0.0932670	0.0965730
SBM	18	0.0958600	0.0941939	0.0975261
SBM	19	0.0965600	0.0947496	0.0983704
SBM	20	0.0974200	0.0956170	0.0992230
