model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
CNRG	1	0.9928571428571427	0.9928571428571427	0.9928571428571427	0.9928571428571427	0.9928571428571427	0.9928571428571427
CNRG	2	0.9859329446064138	0.9844462494392576	0.98741963977357	0.9932944606413993	0.991943357397354	0.9946455638854446
CNRG	3	0.9678571428571426	0.9667295028075833	0.968984782906702	0.9865160349854225	0.9851873042050686	0.9878447657657764
CNRG	4	0.9548833819241981	0.9540807069897584	0.9556860568586377	0.9927113702623905	0.991957563002736	0.9934651775220451
CNRG	5	0.9365160349854225	0.9340360638562096	0.9389960061146353	0.9937317784256557	0.9927378434123983	0.9947257134389131
CNRG	6	0.9225218658892126	0.9215806460985849	0.9234630856798403	0.9943148688046647	0.9932488243546458	0.9953809132546836
CNRG	7	0.9214285714285712	0.9214285714285712	0.9214285714285712	0.9996355685131195	0.9993218285829103	0.9999493084433287
CNRG	8	0.9132653061224487	0.9112136380054116	0.9153169742394859	0.9979591836734694	0.99744626664421	0.9984721007027287
CNRG	9	0.9045189504373176	0.9024804089305203	0.9065574919441148	0.9979591836734693	0.9974462666442099	0.9984721007027286
CNRG	10	0.8940233236151602	0.8917353480286826	0.8963112992016379	0.9978862973760931	0.9973768815278884	0.9983957132242979
CNRG	11	0.88768221574344	0.886230542377765	0.889133889109115	0.998469387755102	0.9979564707258426	0.9989823047843613
CNRG	12	0.8825072886297374	0.8810083052781982	0.8840062719812766	0.9983236151603497	0.9978063549796555	0.9988408753410439
CNRG	13	0.8801020408163264	0.8790139794876004	0.8811901021450523	0.9991982507288629	0.9987657900795147	0.9996307113782111
CNRG	14	0.8782069970845479	0.8772648270465397	0.879149167122556	0.9994169096209912	0.9990338244182151	0.9997999948237672
CNRG	15	0.8768221574344021	0.8754631297632038	0.8781811851056003	0.9996355685131195	0.9993218285829103	0.9999493084433287
CNRG	16	0.8727405247813409	0.8707028613885222	0.8747781881741596	0.9989795918367345	0.9985113647916447	0.9994478188818242
CNRG	17	0.8686588921282796	0.8667481435963844	0.8705696406601748	0.9989795918367346	0.9985113647916448	0.9994478188818243
CNRG	18	0.8663265306122446	0.8648757821739433	0.8677772790505459	0.9992711370262389	0.9988534117463272	0.9996888623061506
CNRG	19	0.8651603498542272	0.8641664148409698	0.8661542848674846	0.9997084548104955	0.9994246663658801	0.9999922432551109
CNRG	20	0.8648688046647228	0.8640484864152644	0.8656891229141812	0.9997813411078718	0.9995328573545574	1.000029824861186
