model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BTER	1	0.9851428571428568	0.9844517150242335	0.9858339992614801	0.9851428571428568	0.9844517150242335	0.9858339992614801
BTER	2	0.9814285714285711	0.9808133953363806	0.9820437475207616	0.9875714285714285	0.9867709113527992	0.9883719457900579
BTER	3	0.9679999999999996	0.9671807911455099	0.9688192088544894	0.9936428571428568	0.9930891986598853	0.9941965156258283
BTER	4	0.9657142857142855	0.9650341829550211	0.96639438847355	0.9975714285714286	0.9968196709692444	0.9983231861736127
BTER	5	0.9640714285714285	0.9632664589079526	0.9648763982349043	0.9975714285714286	0.9968196709692444	0.9983231861736127
BTER	6	0.9655714285714282	0.9646832616155392	0.9664595955273172	0.9974285714285713	0.9967788232800121	0.9980783195771306
BTER	7	0.967142857142857	0.9665276810506664	0.9677580332350475	0.9984285714285712	0.9978428066241273	0.9990143362330152
BTER	8	0.9657142857142855	0.9647745887115554	0.9666539827170156	0.9988571428571427	0.9983788678970863	0.999335417817199
BTER	9	0.9622857142857143	0.961436266211652	0.9631351623597766	0.9981428571428572	0.9975911006183852	0.9986946136673293
BTER	10	0.9602857142857143	0.9596490408774391	0.9609223876939895	0.9981428571428572	0.9974254447027727	0.9988602695829417
BTER	11	0.9604285714285713	0.9600267400878176	0.960830402769325	0.9995000000000002	0.9990893702784672	0.9999106297215331
BTER	12	0.9607142857142857	0.9607142857142857	0.9607142857142857	0.9998571428571428	0.9996562271867659	1.0000580585275196
BTER	13	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
BTER	14	0.9605714285714285	0.9602843463950729	0.9608585107477842	0.9999285714285713	0.9997850303403935	1.000072112516749
BTER	15	0.9607142857142857	0.9607142857142857	0.9607142857142857	0.9999285714285713	0.9997850303403935	1.000072112516749
BTER	16	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
BTER	17	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
BTER	18	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
BTER	19	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
BTER	20	0.9607142857142857	0.9607142857142857	0.9607142857142857	1.0	1.0	1.0
