model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
CNRG	1	0.9829285714285712	0.9823035627450134	0.9835535801121289	0.9829285714285712	0.9823035627450134	0.9835535801121289
CNRG	2	0.9821428571428568	0.9821428571428567	0.9821428571428569	0.9992142857142858	0.9985892770307281	0.9998392943978436
CNRG	3	0.9820714285714283	0.9819278874832504	0.9822149696596061	0.9999285714285713	0.9997850303403935	1.000072112516749
CNRG	4	0.9711428571428569	0.96965226235354	0.9726334519321738	0.9944999999999999	0.9938134360425069	0.9951865639574929
CNRG	5	0.965285714285714	0.9648253586518116	0.9657460699196163	0.9958571428571426	0.9951971213735853	0.9965171643406998
CNRG	6	0.9641428571428569	0.9638557749665013	0.9644299393192124	0.9989285714285714	0.9984587229272063	0.9993984199299365
CNRG	7	0.9602857142857143	0.9592678296805276	0.961303598890901	0.9980714285714284	0.9975604249306996	0.9985824322121571
CNRG	8	0.955	0.9533984403751142	0.9566015596248857	0.997642857142857	0.9970411574774546	0.9982445568082595
CNRG	9	0.938428571428571	0.9365541061082105	0.9403030367489313	0.9946428571428569	0.9938687775354277	0.9954169367502862
CNRG	10	0.9318571428571425	0.9308351355756851	0.9328791501385999	0.9970714285714284	0.9963703197203717	0.9977725374224851
CNRG	11	0.9285714285714286	0.9285714285714285	0.9285714285714287	0.9983571428571427	0.997846139216414	0.9988681464978715
CNRG	12	0.9285714285714286	0.9285714285714285	0.9285714285714287	1.0	1.0	1.0
CNRG	13	0.9283571428571429	0.9279265195926095	0.9287877661216762	0.9999285714285713	0.9997850303403935	1.000072112516749
CNRG	14	0.9279285714285714	0.9271980902923277	0.9286590525648152	0.9997142857142856	0.9994361305639545	0.9999924408646166
CNRG	15	0.9264285714285714	0.9251982192441902	0.9276589236129525	0.9992142857142856	0.9987895616772544	0.9996390097513168
CNRG	16	0.9266428571428571	0.9254611424589987	0.9278245718267155	0.9992142857142856	0.9987895616772544	0.9996390097513168
CNRG	17	0.9254285714285715	0.9239549995970394	0.9269021432601036	0.9990714285714284	0.9986216997378979	0.9995211574049588
CNRG	18	0.925142857142857	0.9235029002905518	0.9267828139951623	0.9992857142857141	0.9988755968909204	0.9996958316805078
CNRG	19	0.9252142857142858	0.923715672757087	0.9267128986714845	0.9987857142857142	0.99830002376778	0.9992714048036483
CNRG	20	0.9235714285714286	0.9217259002948569	0.9254169568480003	0.9990714285714284	0.9986216997378979	0.9995211574049588
