model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.9925925925925928	0.9925925925925928	0.9925925925925928	0.9925925925925928	0.9925925925925928	0.9925925925925928
SBM	2	0.9934240362811793	0.9929755585707442	0.9938725139916144	0.9991685563114135	0.9987200786009784	0.9996170340218486
SBM	3	0.9897563116990739	0.9860169330180267	0.993495690380121	0.9955699392313353	0.9916564403681013	0.9994834380945693
SBM	4	0.9843769715833337	0.9793632603031672	0.9893906828635002	0.9911939110516774	0.9862692854798972	0.9961185366234576
SBM	5	0.9859664614250314	0.9814207836969843	0.9905121391530786	0.9921541267562228	0.9882544450321304	0.9960538084803152
SBM	6	0.9834199182908455	0.9778658367798663	0.9889739998018248	0.98835206667672	0.9830921396537381	0.993611993699702
SBM	7	0.982420160183792	0.9774565760358129	0.987383744331771	0.9877896895776205	0.9823769337292458	0.9932024454259951
SBM	8	0.9805442054939364	0.9753683986628456	0.9857200123250272	0.9882632946577421	0.9832017354332288	0.9933248538822554
SBM	9	0.9804381898691504	0.9750649378935926	0.9858114418447083	0.9887694146974997	0.9847694721407142	0.9927693572542852
SBM	10	0.9807634518041339	0.9755763075711796	0.9859505960370882	0.9872469079121823	0.9827070425587215	0.991786773265643
SBM	11	0.9792560260401519	0.9734841563816649	0.985027895698639	0.9870144996963927	0.9825700417646489	0.9914589576281364
SBM	12	0.9778198265080179	0.9721218660109677	0.9835177870050681	0.9861345545959547	0.9813012224764626	0.9909678867154468
SBM	13	0.9713362180173286	0.9655227397729214	0.9771496962617359	0.9819439356328967	0.9766729339256697	0.9872149373401238
SBM	14	0.971290380466334	0.965040131302627	0.977540629630041	0.9834995079771487	0.9786191527390841	0.9883798632152133
SBM	15	0.9713672619137743	0.9648485467107688	0.9778859771167798	0.983132336594706	0.9768235635160246	0.9894411096733874
SBM	16	0.9699190489865169	0.9630610576011307	0.9767770403719032	0.9828545327077205	0.9769373257534388	0.9887717396620022
SBM	17	0.9694536173091896	0.9626453805324385	0.9762618540859406	0.9780722556217755	0.9709410029087984	0.9852035083347526
SBM	18	0.9711201770838002	0.9639907936929661	0.9782495604746342	0.9797850869077727	0.973689001028235	0.9858811727873104
SBM	19	0.9794424814248663	0.973937500878077	0.9849474619716557	0.9806319788944936	0.9739622835825652	0.987301674206422
SBM	20	0.974632303452448	0.9686783346635052	0.9805862722413908	0.9829966841110973	0.9779229342438981	0.9880704339782965
