model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Chung-Lu	1	0.9714575539318744	0.9643778381670293	0.9785372696967195	0.9714575539318744	0.9643778381670293	0.9785372696967195
Chung-Lu	2	0.9756757928875004	0.9692233569173296	0.9821282288576711	0.9775931555461161	0.9720419799384796	0.9831443311537527
Chung-Lu	3	0.9728202560504927	0.966938353203631	0.9787021588973545	0.9825160935488969	0.9771542116385502	0.9878779754592436
Chung-Lu	4	0.9737570507889001	0.9684412866056994	0.9790728149721007	0.9845866278068947	0.9798155037810852	0.9893577518327041
Chung-Lu	5	0.9704688976617294	0.9634995450291988	0.97743825029426	0.9792692484544809	0.9735313309030602	0.9850071660059017
Chung-Lu	6	0.9663383739655594	0.9605349178084305	0.9721418301226884	0.9814215505633582	0.9759386507951779	0.9869044503315385
Chung-Lu	7	0.9670991370261368	0.9612145390142665	0.9729837350380072	0.9853127747588979	0.9804269801289136	0.9901985693888822
Chung-Lu	8	0.9706946754523336	0.9645455032951347	0.9768438476095325	0.9809245992586336	0.9754557275445193	0.986393470972748
Chung-Lu	9	0.9719535397120659	0.9665182012680803	0.9773888781560515	0.9851665998690042	0.9796130985032292	0.9907201012347793
Chung-Lu	10	0.9691657845295445	0.9624303431954246	0.9759012258636643	0.9815620532803758	0.9762380465389126	0.9868860600218391
Chung-Lu	11	0.9710798877561865	0.9652094284721734	0.9769503470401996	0.9860290699895065	0.9813446883440179	0.990713451634995
Chung-Lu	12	0.9712771100895864	0.9651240603721007	0.977430159807072	0.9853234403395921	0.9800335065042185	0.9906133741749656
Chung-Lu	13	0.9768803175434699	0.9706069231576909	0.9831537119292489	0.977490207719394	0.9721576347397398	0.9828227806990482
Chung-Lu	14	0.9661291933395367	0.9593320035204482	0.9729263831586252	0.9779255557466879	0.9710112565445171	0.9848398549488587
Chung-Lu	15	0.9661411516321595	0.9601943913984125	0.9720879118659066	0.9802416165022614	0.9746968334732473	0.9857863995312754
Chung-Lu	16	0.968886525503541	0.9634560360235803	0.9743170149835018	0.9853788229387189	0.9804690878740425	0.9902885580033953
Chung-Lu	17	0.9673364439251823	0.9611790031131553	0.9734938847372092	0.9821033545855196	0.9764001291140803	0.9878065800569589
Chung-Lu	18	0.9633906323977325	0.9584313767703969	0.968349888025068	0.9855016384781348	0.9802534217457697	0.9907498552104999
Chung-Lu	19	0.9655799076504766	0.9597916688460895	0.9713681464548638	0.9874728438047188	0.9823946523935662	0.9925510352158714
Chung-Lu	20	0.9678341159401556	0.9607990812612395	0.9748691506190716	0.9840683450048996	0.9784837545246173	0.9896529354851819
