model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BUGGE	1	0.9449999999999998	0.9421883767956778	0.9478116232043219	0.9449999999999998	0.9421883767956778	0.9478116232043219
BUGGE	2	0.9452142857142857	0.9421002953659894	0.948328276062582	0.9873571428571428	0.9838638549468472	0.9908504307674384
BUGGE	3	0.9519999999999998	0.9488420960600883	0.9551579039399114	0.9897142857142857	0.9868681773669109	0.9925603940616604
BUGGE	4	0.9555714285714284	0.9522830644368971	0.9588597927059597	0.984142857142857	0.9790693220527551	0.9892163922329589
BUGGE	5	0.9572142857142855	0.9533862731506211	0.9610422982779498	0.9830714285714284	0.9789202685983802	0.9872225885444765
BUGGE	6	0.9574285714285713	0.9546633946212563	0.9601937482358863	0.9859999999999998	0.9829115682138456	0.9890884317861539
BUGGE	7	0.9529285714285711	0.9479532456450479	0.9579038972120943	0.9840714285714285	0.9796771876643872	0.9884656694784698
BUGGE	8	0.9589999999999997	0.9567051742007477	0.9612948257992517	0.9845	0.9802596459396924	0.9887403540603077
BUGGE	9	0.9572142857142856	0.9544823835703722	0.959946187858199	0.9854999999999999	0.9823537686953597	0.9886462313046401
BUGGE	10	0.9554285714285713	0.9520826568703041	0.9587744859868385	0.9899285714285714	0.9875223843280594	0.9923347585290834
BUGGE	11	0.950642857142857	0.9451264732713127	0.9561592410144013	0.9838571428571428	0.9793168635956966	0.9883974221185889
BUGGE	12	0.9539285714285713	0.950756783313216	0.9571003595439267	0.9849999999999999	0.9813375345555742	0.9886624654444256
BUGGE	13	0.9542142857142857	0.9514655046614279	0.9569630667671435	0.9864285714285712	0.9837707069370065	0.9890864359201359
BUGGE	14	0.9568571428571429	0.9543220334386466	0.9593922522756391	0.9895714285714284	0.9869870380862237	0.9921558190566332
BUGGE	15	0.9509285714285715	0.9467672943096338	0.9550898485475091	0.985785714285714	0.9828967144967112	0.9886747140747169
BUGGE	16	0.9554999999999997	0.9524987783901411	0.9585012216098583	0.9834285714285713	0.9788169841390726	0.98804015871807
BUGGE	17	0.9528571428571427	0.9487610985846939	0.9569531871295915	0.9867857142857142	0.984125872951562	0.9894455556198664
BUGGE	18	0.9546428571428569	0.9509503768455706	0.9583353374401432	0.9863571428571427	0.983027290142035	0.9896869955722504
BUGGE	19	0.9551428571428571	0.9520049900192243	0.9582807242664898	0.9840714285714286	0.9802669956083401	0.9878758615345171
BUGGE	20	0.9522142857142858	0.947606666520135	0.9568219049084365	0.9820714285714284	0.9781780663971489	0.9859647907457079
