model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Chung-Lu	1	0.9708750550325249	0.9637450458336412	0.9780050642314086	0.9708750550325249	0.9637450458336412	0.9780050642314086
Chung-Lu	2	0.9755292080410342	0.9689471159860386	0.9821113000960298	0.9774857005498261	0.971821359004984	0.9831500420946682
Chung-Lu	3	0.9726153949420469	0.9666237679957635	0.9786070218883302	0.9821592791315273	0.9767331266993206	0.9875854315637341
Chung-Lu	4	0.9744627895280539	0.969231310192875	0.9796942688632327	0.9847101692965831	0.9798446942618693	0.9895756443312969
Chung-Lu	5	0.9703096192797701	0.9632003129659638	0.9774189255935765	0.979156762563125	0.9733019860136617	0.9850115391125883
Chung-Lu	6	0.9656514020056729	0.9598952660838129	0.9714075379275329	0.9814857957100037	0.975888436571115	0.9870831548488924
Chung-Lu	7	0.9676689999742136	0.9617747768110382	0.9735632231373891	0.9862543445994801	0.9816545100651592	0.990854179133801
Chung-Lu	8	0.9700966076044221	0.9639384317955333	0.9762547834133108	0.9817766144971698	0.9764727812181433	0.9870804477761963
Chung-Lu	9	0.9722510214411996	0.9667343508401023	0.9777676920422969	0.9857337358870548	0.9801834341368363	0.9912840376372734
Chung-Lu	10	0.9685365148260658	0.9617808683387102	0.9752921613134214	0.9820556271231483	0.976714152855138	0.9873971013911587
Chung-Lu	11	0.9717309905150807	0.9658871172656657	0.9775748637644958	0.9869852581001008	0.9826227286384636	0.9913477875617381
Chung-Lu	12	0.9712636266033362	0.9649804464519282	0.9775468067547443	0.9852429687668065	0.9798436307894258	0.9906423067441872
Chung-Lu	13	0.9776497964204719	0.9714413225314366	0.9838582703095072	0.9772498742564002	0.9718268500853395	0.9826728984274609
Chung-Lu	14	0.9663078108569859	0.9593764852929795	0.9732391364209924	0.9775480735686879	0.9705300974207676	0.9845660497166082
Chung-Lu	15	0.9660228526671863	0.9599551202239963	0.9720905851103764	0.9799114008702934	0.9742899921670345	0.9855328095735523
Chung-Lu	16	0.9694928657674833	0.9640888697787321	0.9748968617562345	0.9852994816230584	0.9802885066888157	0.990310456557301
Chung-Lu	17	0.966669840739982	0.9605327204949563	0.9728069609850076	0.9829794260552164	0.9774399514297515	0.9885189006806813
Chung-Lu	18	0.9643305523716988	0.9596480630611172	0.9690130416822805	0.9868928034741501	0.9823571892964406	0.9914284176518596
Chung-Lu	19	0.9654501547266934	0.9595454439380764	0.9713548655153104	0.9876552876617097	0.9824831804616724	0.9928273948617471
Chung-Lu	20	0.9684189784579063	0.9613360568114843	0.9755019001043282	0.9839622592416102	0.9782636620797571	0.9896608564034632
