model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BUGGE	1	0.8208599896644057	0.8190749997183465	0.8226449796104648	0.8208599896644057	0.8190749997183465	0.8226449796104648
BUGGE	2	0.8119154315239662	0.8060806410097588	0.8177502220381735	0.9917857142857142	0.9885160085054671	0.9950554200659613
BUGGE	3	0.8176041705012858	0.8155093303110645	0.819699010691507	0.9918571428571429	0.9884194880667342	0.9952947976475516
BUGGE	4	0.8176399487338475	0.8147595697977839	0.8205203276699111	0.9939999999999998	0.992230781888939	0.9957692181110606
BUGGE	5	0.8163161541290624	0.8135938933272593	0.8190384149308656	0.9938571428571428	0.9920926845559199	0.9956216011583656
BUGGE	6	0.8190710780363177	0.8173039081426178	0.8208382479300177	0.9938571428571429	0.991657750909068	0.9960565348052177
BUGGE	7	0.8184986263153298	0.8156112966477886	0.8213859559828709	0.9939999999999998	0.9917495800578783	0.9962504199421213
BUGGE	8	0.8144199078032892	0.8116776264883668	0.8171621891182116	0.9934285714285713	0.991511958087057	0.9953451847700856
BUGGE	9	0.8133823390589983	0.8076649643272535	0.819099713790743	0.9904285714285712	0.9867521257454561	0.9941050171116863
BUGGE	10	0.8172463881756681	0.8146310176840584	0.8198617586672777	0.9922142857142856	0.9890595124686938	0.9953690589598774
BUGGE	11	0.8164234888267476	0.8137393777198508	0.8191075999336445	0.9932142857142856	0.9910320719055424	0.9953964995230288
BUGGE	12	0.8178903963617797	0.815735871792942	0.8200449209306174	0.9925714285714284	0.9895310227741572	0.9956118343686997
BUGGE	13	0.8156721459429508	0.8122194634107525	0.8191248284751491	0.9923571428571429	0.990500144155017	0.9942141415592689
BUGGE	14	0.8144556860358512	0.8102973470602077	0.8186140250114946	0.9902857142857141	0.9872997329276123	0.9932716956438159
BUGGE	15	0.8143483513381656	0.8109459477845867	0.8177507548917445	0.9899999999999999	0.9869036815702827	0.993096318429717
BUGGE	16	0.8163519323616242	0.8134077956622271	0.8192960690610213	0.9908571428571428	0.9879057219768943	0.9938085637373912
BUGGE	17	0.8158510371057598	0.8131816666106495	0.8185204076008701	0.9902142857142856	0.9878869824193555	0.9925415890092157
BUGGE	18	0.8182124004548357	0.8163383749930474	0.820086425916624	0.9944285714285713	0.9925473883755803	0.9963097544815623
BUGGE	19	0.8133465608264367	0.8089065457278387	0.8177865759250348	0.9921428571428571	0.9901760032126465	0.9941097110730677
BUGGE	20	0.8125952179426398	0.8074344068656683	0.8177560290196113	0.9882857142857141	0.9847934496791267	0.9917779788923015
