model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Erdos-Renyi	1	0.881577753666472	0.875429543496245	0.8877259638366989	0.881577753666472	0.875429543496245	0.8877259638366989
Erdos-Renyi	2	0.8822266719570109	0.8758831757327458	0.888570168181276	0.994991598746136	0.993490945583308	0.996492251908964
Erdos-Renyi	3	0.8842020318307339	0.8779435709674687	0.8904604926939991	0.9947594161078609	0.9933834997335775	0.9961353324821443
Erdos-Renyi	4	0.8843691995238303	0.8783931649451776	0.890345234102483	0.9945265943166822	0.9932086403862999	0.9958445482470646
Erdos-Renyi	5	0.8808615492612859	0.874819790897884	0.8869033076246878	0.9954740847886328	0.9942325603788664	0.9967156091983991
Erdos-Renyi	6	0.8835889237604542	0.877407177942681	0.8897706695782274	0.995546184429223	0.9941282391886315	0.9969641296698146
Erdos-Renyi	7	0.8838058242941554	0.8775294276076557	0.8900822209806551	0.9954751713685615	0.9941398617799575	0.9968104809571654
Erdos-Renyi	8	0.8787868515999719	0.8728262039474068	0.884747499252537	0.9944016663280838	0.9930918355580302	0.9957114970981374
Erdos-Renyi	9	0.8800396655181894	0.8743711469476295	0.8857081840887492	0.9962077371160478	0.995054147431455	0.9973613268006406
Erdos-Renyi	10	0.8847034069020616	0.8786065972403022	0.890800216563821	0.9955640814959379	0.9943434797841311	0.9967846832077447
Erdos-Renyi	11	0.8837705578647546	0.8777884406861902	0.8897526750433189	0.9942234945092452	0.9929636676893121	0.9954833213291783
Erdos-Renyi	12	0.8873467017739552	0.8810569724110442	0.8936364311368663	0.9944195633947984	0.9930203041310744	0.9958188226585224
Erdos-Renyi	13	0.8844156856202804	0.8781832561955463	0.8906481150450145	0.9952784313567511	0.9939248445159644	0.9966320181975378
Erdos-Renyi	14	0.8828039698070311	0.8766272926953487	0.8889806469187136	0.9943123407184754	0.9928765938177982	0.9957480876191526
Erdos-Renyi	15	0.8805057421724187	0.8743150830299508	0.8866964013148867	0.9952959768879407	0.9939572108541559	0.9966347429217255
Erdos-Renyi	16	0.8875973733157706	0.8814491832055686	0.8937455634259726	0.994616143625523	0.9932688341782526	0.9959634530727933
Erdos-Renyi	17	0.8802177969767547	0.8738919137435773	0.8865436802099321	0.9944907042917531	0.9931346548019762	0.9958467537815301
Erdos-Renyi	18	0.8849444581617053	0.8786352436733206	0.89125367265009	0.9935243260360987	0.9921825752820144	0.9948660767901831
Erdos-Renyi	19	0.882150717190621	0.876005374692482	0.88829605968876	0.9962434034417449	0.9950151370274075	0.9974716698560823
Erdos-Renyi	20	0.883696930199788	0.8775113689501426	0.8898824914494334	0.9969769279328671	0.9957434177531552	0.9982104381125789
