model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Erdos-Renyi	1	0.8552857142857141	0.8532950600469795	0.8572763685244487	0.8552857142857141	0.8532950600469795	0.8572763685244487
Erdos-Renyi	2	0.8547142857142856	0.8526901164228968	0.8567384550056745	0.998142857142857	0.997630620680938	0.998655093604776
Erdos-Renyi	3	0.8518571428571425	0.849866488618408	0.8538477970958771	0.9982857142857142	0.9977734778237952	0.9987979507476332
Erdos-Renyi	4	0.8555714285714283	0.8536028650764185	0.8575399920664382	0.9982142857142857	0.9977016389707936	0.9987269324577779
Erdos-Renyi	5	0.854142857142857	0.8520988425799422	0.8561868717057718	0.9983571428571427	0.997846139216414	0.9988681464978715
Erdos-Renyi	6	0.8524285714285712	0.8504044021371824	0.85445274071996	0.9982857142857142	0.9977734778237952	0.9987979507476332
Erdos-Renyi	7	0.8544285714285712	0.8523928022181976	0.8564643406389448	0.9983571428571427	0.997846139216414	0.9988681464978715
Erdos-Renyi	8	0.8544285714285712	0.8523928022181976	0.8564643406389448	0.9982857142857141	0.9977734778237951	0.9987979507476331
Erdos-Renyi	9	0.8544285714285712	0.8523928022181976	0.8564643406389448	0.9979999999999998	0.9974910576974063	0.9985089423025932
Erdos-Renyi	10	0.8529999999999999	0.8509559854370851	0.8550440145629147	0.9979285714285713	0.997422529105724	0.9984346137514185
Erdos-Renyi	11	0.8538571428571424	0.8518081970094663	0.8559060887048185	0.9980714285714285	0.9975604249306997	0.9985824322121573
Erdos-Renyi	12	0.8549999999999998	0.8529908432962314	0.8570091567037681	0.9981428571428569	0.9976306206809379	0.9986550936047759
Erdos-Renyi	13	0.8535714285714283	0.8515208415974598	0.8556220155453969	0.9979285714285715	0.9974225291057243	0.9984346137514187
Erdos-Renyi	14	0.8547142857142854	0.8526901164228966	0.8567384550056742	0.998	0.9974910576974065	0.9985089423025935
Erdos-Renyi	15	0.8527142857142854	0.8506785165039118	0.854750054924659	0.9980714285714285	0.9975604249306997	0.9985824322121573
Erdos-Renyi	16	0.8527142857142854	0.8506785165039118	0.854750054924659	0.9982857142857141	0.9977734778237951	0.9987979507476331
Erdos-Renyi	17	0.8535714285714283	0.8515208415974598	0.8556220155453969	0.9980714285714285	0.9975604249306997	0.9985824322121573
Erdos-Renyi	18	0.8532857142857142	0.8512367684380381	0.8553346601333903	0.9980714285714284	0.9975604249306996	0.9985824322121571
Erdos-Renyi	19	0.854142857142857	0.8520988425799422	0.8561868717057718	0.9983571428571427	0.997846139216414	0.9988681464978715
Erdos-Renyi	20	0.8524285714285713	0.8504044021371825	0.8544527407199601	0.9982857142857142	0.9977734778237952	0.9987979507476332
