model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BTER	1	0.9743865056092511	0.9680284095479493	0.9807446016705529	0.9743865056092511	0.9680284095479493	0.9807446016705529
BTER	2	0.9509370050265497	0.9437542802116973	0.958119729841402	0.9836415278471526	0.9781480258850275	0.9891350298092778
BTER	3	0.9430177987754409	0.935228653982364	0.9508069435685178	0.9920902274548756	0.9890703389582283	0.995110115951523
BTER	4	0.9351153141921666	0.9280065788606565	0.9422240495236768	0.9946998186547106	0.9923649326305785	0.9970347046788427
BTER	5	0.9279738583636843	0.9220373634963365	0.9339103532310321	0.9974065209079771	0.996137641124011	0.9986754006919432
BTER	6	0.9224459218691746	0.9181621984779759	0.9267296452603734	0.9971560973969789	0.9945806884233138	0.9997315063706439
BTER	7	0.9208933914976621	0.9171290148465298	0.9246577681487945	0.9993384792294079	0.9989947944673613	0.9996821639914545
BTER	8	0.9196750225655836	0.9167241978087198	0.9226258473224475	0.9988487276802046	0.99770356677799	0.9999938885824192
BTER	9	0.9214243850730286	0.917240856122933	0.9256079140231241	0.9984504154644525	0.9966954247723996	1.0002054061565053
BTER	10	0.9228288579920743	0.9187631187139261	0.9268945972702224	0.9981160340964251	0.9967711965000553	0.999460871692795
BTER	11	0.9220217122179076	0.9175276110078199	0.9265158134279954	0.9984017801271118	0.9971239089579863	0.9996796512962373
BTER	12	0.9193983075571157	0.9172996096108889	0.9214970055033426	0.997907678735927	0.995327978415547	1.000487379056307
BTER	13	0.919187145723225	0.9166146654228643	0.9217596260235857	0.9991061048081588	0.9985439131686803	0.9996682964476372
BTER	14	0.9172141776674171	0.9163071190154306	0.9181212363194036	0.9993208058619254	0.9987960959252226	0.9998455157986282
BTER	15	0.9175854504707794	0.9163167863243564	0.9188541146172025	0.9994994889973747	0.9992471071063147	0.9997518708884348
BTER	16	0.9176342251542448	0.9163917987070673	0.9188766516014222	0.999445925604963	0.999130009229608	0.999761841980318
BTER	17	0.9177383102851719	0.9155140016818659	0.919962618888478	0.9993387028715448	0.9988603429027464	0.9998170628403432
BTER	18	0.9179166955317739	0.9160604710194715	0.9197729200440763	0.9996426016700921	0.9993711109276271	0.9999140924125571
BTER	19	0.9171158479055511	0.916206646058742	0.9180250497523602	0.999642569753834	0.9994018590557925	0.9998832804518756
BTER	20	0.9166462453403227	0.9165600051699849	0.9167324855106604	0.9997497924301569	0.9995792276754539	0.9999203571848599
