model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
BUGGE	1	0.9562857142857141	0.9521307574960626	0.9604406710753656	0.9562857142857141	0.9521307574960626	0.9604406710753656
BUGGE	2	0.9628571428571427	0.9606108373736051	0.9651034483406804	0.9912142857142855	0.989022842305554	0.993405729123017
BUGGE	3	0.9624999999999997	0.9592756190665902	0.9657243809334092	0.9913571428571427	0.9890273114542256	0.9936869742600598
BUGGE	4	0.958642857142857	0.95490600345964	0.962379710826074	0.9909285714285709	0.9886803012868973	0.9931768415702446
BUGGE	5	0.9534285714285714	0.9478129574754228	0.95904418538172	0.9901428571428569	0.9875607455185093	0.9927249687672045
BUGGE	6	0.9489285714285712	0.9421329558976208	0.9557241869595217	0.9899285714285714	0.9872416764322001	0.9926154664249427
BUGGE	7	0.9580714285714284	0.9532763423754735	0.9628665147673832	0.988142857142857	0.9848145832903975	0.9914711309953165
BUGGE	8	0.9580714285714285	0.9542969557345952	0.9618459014082618	0.9914285714285712	0.9888347612773659	0.9940223815797765
BUGGE	9	0.9583571428571428	0.9540970021512177	0.9626172835630679	0.9906428571428569	0.9879543976331375	0.9933313166525763
BUGGE	10	0.9565714285714286	0.9513945187925332	0.961748338350324	0.990642857142857	0.9872245218916742	0.9940611923940399
BUGGE	11	0.956642857142857	0.9522639536126218	0.9610217606730922	0.9899999999999999	0.9870284171609391	0.9929715828390606
BUGGE	12	0.9557857142857142	0.9514314629273416	0.9601399656440869	0.9893571428571426	0.9863053485690959	0.9924089371451893
BUGGE	13	0.9585714285714285	0.9546591579706614	0.9624836991721957	0.9919999999999999	0.9901594910950773	0.9938405089049225
BUGGE	14	0.9557142857142855	0.9514968509078024	0.9599317205207686	0.9898571428571427	0.987552078778507	0.9921622069357783
BUGGE	15	0.9609285714285712	0.9576131457807655	0.964243997076377	0.9900714285714284	0.9873487772091227	0.992794079933734
BUGGE	16	0.9567142857142856	0.9532124018507876	0.9602161695777837	0.9905714285714285	0.9887748522258583	0.9923680049169988
BUGGE	17	0.957142857142857	0.9541712743037962	0.9601144399819177	0.9916428571428569	0.9895156758257668	0.993770038459947
BUGGE	18	0.9552142857142857	0.9513116464253634	0.959116925003208	0.9906428571428569	0.988174560227534	0.9931111540581798
BUGGE	19	0.9510714285714285	0.9459975205384878	0.9561453366043691	0.9905714285714283	0.9885439382453348	0.9925989188975218
BUGGE	20	0.9522142857142856	0.9469907600247964	0.9574378114037747	0.9907142857142855	0.9880882530834891	0.993340318345082
