model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
Erdos-Renyi	1	0.9710858414787471	0.9651546918606926	0.9770169910968016	0.9710858414787471	0.9651546918606926	0.9770169910968016
Erdos-Renyi	2	0.9753472223879018	0.9690203425926294	0.9816741021831743	0.9794656784807514	0.9730724981045862	0.9858588588569166
Erdos-Renyi	3	0.9720552617525565	0.9655800329483765	0.9785304905567366	0.9782152129122526	0.9718897239572885	0.9845407018672166
Erdos-Renyi	4	0.9759745778251294	0.9698855052115538	0.982063650438705	0.9806035564998006	0.9755004886883107	0.9857066243112904
Erdos-Renyi	5	0.9677425892563294	0.9615745914546697	0.973910587057989	0.9760335663625459	0.969745116869654	0.9823220158554378
Erdos-Renyi	6	0.9716130126449225	0.9657144286156832	0.9775115966741618	0.9824917082492389	0.9782386526997883	0.9867447637986896
Erdos-Renyi	7	0.9689579839617766	0.9630676288111629	0.9748483391123902	0.9861192178861861	0.9814611831858505	0.9907772525865216
Erdos-Renyi	8	0.9705367121484062	0.9643628658166694	0.976710558480143	0.9837267314442929	0.9787998719972537	0.9886535908913321
Erdos-Renyi	9	0.9732304736981654	0.9670640412398529	0.9793969061564779	0.9800976238727372	0.9742260902770326	0.9859691574684419
Erdos-Renyi	10	0.9701344656518027	0.9640357912028068	0.9762331401007986	0.9842049056369678	0.9793329393161521	0.9890768719577836
Erdos-Renyi	11	0.9694842074705485	0.9621961269193257	0.9767722880217714	0.9766602054120223	0.9705270679729454	0.9827933428510991
Erdos-Renyi	12	0.9751233862692373	0.9691805951190012	0.9810661774194734	0.9822682464647507	0.9768114456673633	0.9877250472621382
Erdos-Renyi	13	0.9708054704195096	0.9639000764033999	0.9777108644356193	0.9840182092814587	0.9794750716275622	0.9885613469353551
Erdos-Renyi	14	0.9655635604093112	0.9590891692209618	0.9720379515976607	0.9765251778330994	0.970454051596878	0.9825963040693209
Erdos-Renyi	15	0.9732054738093432	0.9669636036942927	0.9794473439243937	0.977883358222185	0.9718918585255033	0.9838748579188666
Erdos-Renyi	16	0.9704796766970893	0.9641548265581806	0.976804526835998	0.9811127539572543	0.9756194274793218	0.9866060804351867
Erdos-Renyi	17	0.973453038719948	0.9673943788275077	0.9795116986123884	0.9823600754511895	0.9769982424107906	0.9877219084915885
Erdos-Renyi	18	0.9695998354553841	0.963174573304822	0.9760250976059461	0.9803702708567035	0.9749275387032539	0.9858130030101531
Erdos-Renyi	19	0.9642646948910124	0.9572709067479074	0.9712584830341174	0.980604596850688	0.9750705769639655	0.9861386167374105
Erdos-Renyi	20	0.9671082171328977	0.9596403403464338	0.9745760939193617	0.9803897461075841	0.9741931925300409	0.9865862996851273
