model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
SBM	1	0.9821428571428568	0.9821428571428567	0.9821428571428569	0.9821428571428568	0.9821428571428567	0.9821428571428569
SBM	2	0.9809285714285711	0.980442880910637	0.9814142619465053	0.9987857142857142	0.99830002376778	0.9992714048036483
SBM	3	0.9799285714285711	0.9794309078688875	0.9804262349882548	0.9988571428571429	0.9983788678970865	0.9993354178171993
SBM	4	0.9791428571428571	0.9787669783417651	0.9795187359439491	0.9992142857142856	0.9987895616772544	0.9996390097513168
SBM	5	0.9787857142857141	0.9785422205736328	0.9790292079977955	0.999642857142857	0.9993352690967617	0.9999504451889524
SBM	6	0.9784285714285714	0.9779718840255096	0.9788852588316332	0.9997857142857143	0.999542220573633	1.0000292079977955
SBM	7	0.9780714285714285	0.9773038952092955	0.9788389619335615	0.999642857142857	0.9993352690967617	0.9999504451889524
SBM	8	0.9771428571428571	0.9760577885078913	0.9782279257778229	0.9994999999999998	0.999144236456578	0.9998557635434216
SBM	9	0.9762142857142857	0.9749401136031923	0.9774884578253791	0.9995	0.9991442364565782	0.9998557635434219
SBM	10	0.9751428571428571	0.9737080322626882	0.976577682023026	0.999642857142857	0.9993352690967617	0.9999504451889524
SBM	11	0.9738571428571428	0.9723303159493626	0.9753839697649229	0.9994285714285713	0.9990526926274792	0.9998044502296635
SBM	12	0.9729285714285713	0.9713656797368109	0.9744914631203316	0.999642857142857	0.9993352690967617	0.9999504451889524
SBM	13	0.9716428571428569	0.9701442441856581	0.9731414701000557	0.9995714285714286	0.9992382476248572	0.9999046095179999
SBM	14	0.9709999999999998	0.9695698717768846	0.9724301282231149	0.9997857142857143	0.999542220573633	1.0000292079977955
SBM	15	0.970642857142857	0.9692032048828837	0.9720825094028304	0.999642857142857	0.9993352690967617	0.9999504451889524
SBM	16	0.9701428571428571	0.968755714246562	0.9715300000391521	0.9997857142857143	0.999542220573633	1.0000292079977955
SBM	17	0.9694285714285713	0.968161846325217	0.9706952965319257	0.9997142857142856	0.9994361305639545	0.9999924408646166
SBM	18	0.9688571428571425	0.9676784566171904	0.9700358290970946	0.9995714285714286	0.9992382476248572	0.9999046095179999
SBM	19	0.9687142857142854	0.9675087916920244	0.9699197797365464	0.9997142857142856	0.9994361305639545	0.9999924408646166
SBM	20	0.9687142857142854	0.9675087916920244	0.9699197797365464	0.9997142857142856	0.9994361305639545	0.9999924408646166
