dataset	model	gen	degree_js	ci_lower	ci_upper
clique-ring-500-4	CNRG	11	0.0	nan	nan
clique-ring-500-4	CNRG	12	0.0	nan	nan
clique-ring-500-4	CNRG	13	0.0	nan	nan
clique-ring-500-4	CNRG	14	0.0	nan	nan
clique-ring-500-4	CNRG	15	0.0	nan	nan
clique-ring-500-4	CNRG	16	0.0	nan	nan
clique-ring-500-4	CNRG	17	0.0	nan	nan
clique-ring-500-4	CNRG	18	0.0	nan	nan
clique-ring-500-4	CNRG	19	0.0	nan	nan
clique-ring-500-4	CNRG	20	0.0	nan	nan
clique-ring-500-4	Chung-Lu	1	0.7241426797579272	0.645304374517908	0.8029809849979467
clique-ring-500-4	Chung-Lu	2	0.8768349532029898	0.8353414493648669	0.9183284570411122
clique-ring-500-4	Chung-Lu	3	0.9354036074612355	0.900577840124169	0.9702293747983027
clique-ring-500-4	Chung-Lu	4	0.9705447414503107	0.9453237546205993	0.9957657282800232
clique-ring-500-4	Chung-Lu	5	0.9822584723019598	0.9622929626521544	1.0022239819517667
clique-ring-500-4	Chung-Lu	6	0.9881153377277845	0.9716410565515421	1.0045896189040282
clique-ring-500-4	Chung-Lu	7	0.9881153377277845	0.9716410565515421	1.0045896189040282
clique-ring-500-4	Chung-Lu	8	0.993972203153609	0.9822024078368278	1.0057419984703917
clique-ring-500-4	Chung-Lu	9	0.993972203153609	0.9822024078368278	1.0057419984703917
clique-ring-500-4	Chung-Lu	10	0.9939726737627226	0.9822030041208282	1.0057423434046187
clique-ring-500-4	Chung-Lu	11	0.9998294684922251	0.999829468492226	0.999829468492226
clique-ring-500-4	Chung-Lu	12	0.9998294684922251	0.999829468492226	0.999829468492226
clique-ring-500-4	Chung-Lu	13	0.9998294684922251	0.999829468492226	0.999829468492226
clique-ring-500-4	Chung-Lu	14	0.9998294684922251	0.999829468492226	0.999829468492226
clique-ring-500-4	Chung-Lu	15	0.9998293685140273	0.9998291676003177	0.9998295694277386
clique-ring-500-4	Chung-Lu	16	0.9998292685358294	0.9998289873152171	0.9998295497564433
clique-ring-500-4	Chung-Lu	17	0.9998292685358294	0.9998289873152171	0.9998295497564433
clique-ring-500-4	Chung-Lu	18	0.9998291685576315	0.999828827740757	0.9998295093745078
clique-ring-500-4	Chung-Lu	19	0.9998290685794337	0.9998286792471252	0.9998294579117437
clique-ring-500-4	Chung-Lu	20	0.9998290685794337	0.9998286792471252	0.9998294579117437
clique-ring-500-4	Erdos-Renyi	1	0.9997875799650414	0.9997865496102218	0.9997886103198605
clique-ring-500-4	Erdos-Renyi	2	0.9997783831898792	0.9997772249245245	0.9997795414552328
clique-ring-500-4	Erdos-Renyi	3	0.9997781832619722	0.9997770421892265	0.9997793243347175
clique-ring-500-4	Erdos-Renyi	4	0.9997778833708619	0.9997767557296743	0.9997790110120491
clique-ring-500-4	Erdos-Renyi	5	0.9997776834459537	0.9997765085917404	0.9997788583001667
clique-ring-500-4	Erdos-Renyi	6	0.999777383557842	0.9997761629784104	0.9997786041372724
clique-ring-500-4	Erdos-Renyi	7	0.999777383557842	0.9997761629784104	0.9997786041372724
clique-ring-500-4	Erdos-Renyi	8	0.9997769837035279	0.9997757917996594	0.9997781756073957
clique-ring-500-4	Erdos-Renyi	9	0.9997769837035279	0.9997757917996594	0.9997781756073957
clique-ring-500-4	Erdos-Renyi	10	0.9997842810923614	0.999783208837378	0.9997853533473441
clique-ring-500-4	Erdos-Renyi	11	0.9997830815099288	0.999782006188154	0.9997841568317029
clique-ring-500-4	Erdos-Renyi	12	0.9997826816526164	0.9997815423670718	0.9997838209381603
clique-ring-500-4	Erdos-Renyi	13	0.9997819819011946	0.9997807899794503	0.9997831738229389
clique-ring-500-4	Erdos-Renyi	14	0.9997809822556644	0.9997797903396713	0.9997821741716569
clique-ring-500-4	Erdos-Renyi	15	0.999780782330756	0.9997795050289682	0.9997820596325437
clique-ring-500-4	Erdos-Renyi	16	0.9997800825808337	0.999778810773019	0.9997813543886485
clique-ring-500-4	Erdos-Renyi	17	0.9997796827220222	0.9997784665264607	0.999780898917583
clique-ring-500-4	Erdos-Renyi	18	0.9997793828354093	0.9997780524808706	0.9997807131899477
clique-ring-500-4	Erdos-Renyi	19	0.9997790829398013	0.9997778373100221	0.9997803285695794
clique-ring-500-4	Erdos-Renyi	20	0.9997781832619722	0.9997770421892265	0.9997793243347175
clique-ring-500-4	GCN_AE	1	0.9986027923051806	0.9985275323387177	0.9986780522716439
clique-ring-500-4	GCN_AE	2	0.9984998790445094	0.9984026762924261	0.998597081796593
clique-ring-500-4	GCN_AE	3	0.9984807287689496	0.9983659148487186	0.9985955426891803
clique-ring-500-4	GCN_AE	4	0.9984807287689496	0.9983659148487186	0.9985955426891803
clique-ring-500-4	GCN_AE	5	0.9984807287689496	0.9983659148487186	0.9985955426891803
clique-ring-500-4	GCN_AE	6	0.9984807287689496	0.9983659148487186	0.9985955426891803
clique-ring-500-4	GCN_AE	7	0.9984807287689496	0.9983659148487186	0.9985955426891803
clique-ring-500-4	GCN_AE	8	0.9984998790445097	0.9984026762924261	0.998597081796593
clique-ring-500-4	GCN_AE	9	0.9984998790445097	0.9984026762924261	0.998597081796593
clique-ring-500-4	GCN_AE	10	0.9986001025373694	0.9985249413110047	0.9986752637637348
clique-ring-500-4	GCN_AE	11	0.9986001025373694	0.9985249413110047	0.9986752637637348
clique-ring-500-4	GCN_AE	12	0.9986001025373694	0.9985249413110047	0.9986752637637348
clique-ring-500-4	GCN_AE	13	0.9986001025373694	0.9985249413110047	0.9986752637637348
clique-ring-500-4	GCN_AE	14	0.9986001025373694	0.9985249413110047	0.9986752637637348
clique-ring-500-4	GCN_AE	15	0.9986598213161834	0.9986072810232548	0.9987123616091126
clique-ring-500-4	GCN_AE	16	0.9986598213161834	0.9986072810232548	0.9987123616091126
clique-ring-500-4	GCN_AE	17	0.9986598213161834	0.9986072810232548	0.9987123616091126
clique-ring-500-4	GCN_AE	18	0.9986598213161834	0.9986072810232548	0.9987123616091126
clique-ring-500-4	GCN_AE	19	0.9986598213161834	0.9986072810232548	0.9987123616091126
clique-ring-500-4	GCN_AE	20	0.9984810260199244	0.9983665635905791	0.9985954884492695
clique-ring-500-4	GraphRNN	1	0.8251218308002093	0.7616300429531332	0.8886136186472849
clique-ring-500-4	GraphRNN	2	0.5368868412090727	0.4214854270976464	0.6522882553204983
clique-ring-500-4	GraphRNN	3	0.8061267900977823	0.7200552443495427	0.8921983358460217
clique-ring-500-4	GraphRNN	4	0.7641244950076966	0.6962611584521852	0.8319878315632077
clique-ring-500-4	GraphRNN	5	0.9822460095066947	0.9622807201038783	1.0022112989095102
clique-ring-500-4	GraphRNN	6	0.8134039018245202	0.7504333140401342	0.8763744896089056
clique-ring-500-4	GraphRNN	7	0.9881022165158935	0.9716280828218875	1.0045763502098988
clique-ring-500-4	GraphRNN	8	0.8943934874666045	0.8540403615428491	0.9347466133903595
clique-ring-500-4	GraphRNN	9	0.9998151718243673	0.9998142637677064	0.9998160798810279
clique-ring-500-4	GraphRNN	10	0.9271118610132676	0.8772699931321004	0.9769537288944339
clique-ring-500-4	GraphRNN	11	0.9998180711021328	0.9998171616780182	0.9998189805262457
clique-ring-500-4	GraphRNN	12	0.9236793991207383	0.8868038344725776	0.9605549637688985
clique-ring-500-4	GraphRNN	13	0.9998146719513724	0.999813766166393	0.9998155777363519
clique-ring-500-4	GraphRNN	14	0.9295332410348516	0.8936288489644186	0.9654376331052845
clique-ring-500-4	GraphRNN	15	0.9998141720783775	0.9998132916587034	0.9998150524980521
clique-ring-500-4	GraphRNN	16	0.9212500361612715	0.8707275107038625	0.9717725616186811
clique-ring-500-4	GraphRNN	17	0.993957294524845	0.9821876757185414	1.005726913331149
clique-ring-500-4	GraphRNN	18	0.9505338362076451	0.9041193184087991	0.9969483540064915
clique-ring-500-4	GraphRNN	19	0.9763870203530811	0.9535795997519404	0.9991944409542223
clique-ring-500-4	GraphRNN	20	0.9295326704687159	0.8936283229272763	0.9654370180101555
clique-ring-500-4	Kronecker	1	0.9996232455284775	0.9993502673835067	0.9998962236734484
clique-ring-500-4	Kronecker	2	0.7417830055942954	0.668237917089911	0.8153280940986799
clique-ring-500-4	Kronecker	3	0.8632500584344569	0.7995573606944649	0.9269427561744495
clique-ring-500-4	Kronecker	4	0.9961517589574145	0.9960013515971597	0.9963021663176685
clique-ring-500-4	Kronecker	5	0.9956428176637085	0.9954929410047609	0.9957926943226562
clique-ring-500-4	Kronecker	6	0.9947892198116202	0.9946407489009472	0.9949376907222931
clique-ring-500-4	Kronecker	7	0.9935416890131176	0.9934220421280952	0.9936613358981391
clique-ring-500-4	Kronecker	8	0.9917575205320109	0.9916498922633686	0.9918651488006526
clique-ring-500-4	Kronecker	9	0.9907044494407745	0.9906080678035633	0.990800831077986
clique-ring-500-4	Kronecker	10	0.9972854391444872	0.997106832188873	0.9974640461001012
clique-ring-500-4	Kronecker	11	0.9970036114803769	0.9968360307158334	0.9971711922449201
clique-ring-500-4	Kronecker	12	0.9969097254118708	0.996745417146053	0.997074033677688
clique-ring-500-4	Kronecker	13	0.9968413333718301	0.996679750574125	0.9970029161695353
clique-ring-500-4	Kronecker	14	0.9967891079924197	0.9966295021637696	0.9969487138210692
clique-ring-500-4	Kronecker	15	0.9968536638215637	0.9968149358895733	0.9968923917535537
clique-ring-500-4	Kronecker	16	0.996814211125182	0.9967911606780046	0.9968372615723587
clique-ring-500-4	Kronecker	17	0.9967890530961586	0.9967591589382141	0.9968189472541031
clique-ring-500-4	Kronecker	18	0.9967660615913296	0.9967449185585858	0.9967872046240737
clique-ring-500-4	Kronecker	19	0.996745951132739	0.9967266005054602	0.9967653017600173
clique-ring-500-4	Kronecker	20	0.996568600508285	0.9964181135975178	0.9967190874190525
clique-ring-500-4	Linear_AE	1	0.9991371351661762	0.9991298678871784	0.9991444024451731
clique-ring-500-4	Linear_AE	2	0.9990612190828085	0.9990500806355489	0.999072357530068
clique-ring-500-4	Linear_AE	3	0.999033390502737	0.9990219295444815	0.999044851460992
clique-ring-500-4	Linear_AE	4	0.9990228185889759	0.9990104530769749	0.9990351841009769
clique-ring-500-4	Linear_AE	5	0.9990176329718092	0.9990038515991136	0.9990314143445048
clique-ring-500-4	Linear_AE	6	0.9990134443762393	0.9989991289422675	0.9990277598102109
clique-ring-500-4	Linear_AE	7	0.9990114499075378	0.9989967331535016	0.999026166661574
clique-ring-500-4	Linear_AE	8	0.9990118495495542	0.9989958689619249	0.9990278301371833
clique-ring-500-4	Linear_AE	9	0.9990113509454395	0.9989952593661329	0.9990274425247454
clique-ring-500-4	Linear_AE	10	0.9991034166341527	0.9990896434954288	0.9991171897728766
clique-ring-500-4	Linear_AE	11	0.999097530844336	0.9990836095667317	0.9991114521219395
clique-ring-500-4	Linear_AE	12	0.9990925432604701	0.9990779378601715	0.9991071486607683
clique-ring-500-4	Linear_AE	13	0.9990917452295353	0.9990770790126502	0.9991064114464199
clique-ring-500-4	Linear_AE	14	0.9990903487317964	0.9990754807675619	0.9991052166960306
clique-ring-500-4	Linear_AE	15	0.9990964389118533	0.9990742692322776	0.9991186085914281
clique-ring-500-4	Linear_AE	16	0.9990924481869007	0.999070755832644	0.9991141405411569
clique-ring-500-4	Linear_AE	17	0.9990915508609655	0.9990692410364304	0.9991138606855001
clique-ring-500-4	Linear_AE	18	0.9990898548360642	0.9990677275102882	0.9991119821618395
clique-ring-500-4	Linear_AE	19	0.9990891558276186	0.9990679261663162	0.9991103854889205
clique-ring-500-4	Linear_AE	20	0.9990486515174111	0.9990362795552091	0.9990610234796128
clique-ring-500-4	NetGAN	1	0.9997894793123883	nan	nan
clique-ring-500-4	NetGAN	2	0.9997794827671285	nan	nan
clique-ring-500-4	NetGAN	3	0.9997794827671285	nan	nan
clique-ring-500-4	NetGAN	4	0.9997794827671285	nan	nan
clique-ring-500-4	NetGAN	5	0.9998044746925294	nan	nan
clique-ring-500-4	NetGAN	6	0.9998044746925294	nan	nan
clique-ring-500-4	SBM	1	0.9997872800784284	0.99978595995769	0.9997886001991666
clique-ring-500-4	SBM	2	0.9997738848681998	0.9997724895772	0.999775280159199
clique-ring-500-4	SBM	3	0.9997732851009712	0.9997717785656622	0.9997747916362795
clique-ring-500-4	SBM	4	0.9997731851392666	0.9997716717862111	0.9997746984923219
clique-ring-500-4	SBM	5	0.9997730851760629	0.9997715929211923	0.9997745774309328
clique-ring-500-4	SBM	6	0.9997725853615436	0.9997711827195228	0.9997739880035639
clique-ring-500-4	SBM	7	0.9997723854366353	0.999771006480029	0.9997737643932413
clique-ring-500-4	SBM	8	0.9997725853555468	0.9997713055116568	0.9997738651994366
clique-ring-500-4	SBM	9	0.9997722854704334	0.9997709969686879	0.9997735739721783
clique-ring-500-4	SBM	10	0.999782081877892	0.9997806401033831	0.9997835236523995
clique-ring-500-4	SBM	11	0.9997804824471425	0.9997790191348234	0.99978194575946
clique-ring-500-4	SBM	12	0.9997788830283867	0.9997773206454025	0.9997804454113693
clique-ring-500-4	SBM	13	0.9997779833520565	0.9997764852960563	0.9997794814080555
clique-ring-500-4	SBM	14	0.9997773835713349	0.9997758899255021	0.9997788772171664
clique-ring-500-4	SBM	15	0.9997766838244112	0.9997752732597962	0.9997780943890253
clique-ring-500-4	SBM	16	0.9997758841232789	0.9997744197129811	0.9997773485335762
clique-ring-500-4	SBM	17	0.9997752843440566	0.9997738679614709	0.9997767007266416
clique-ring-500-4	SBM	18	0.9997746845693319	0.9997732508522056	0.9997761182864574
clique-ring-500-4	SBM	19	0.9997739848314037	0.999772571653006	0.9997753980098006
clique-ring-500-4	SBM	20	0.9997735849860847	0.9997721024195696	0.9997750675525992
