abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.9156527230184848	0.9120994985082042	0.9192059475287654	0.9156527230184848	0.9120994985082042	0.9192059475287654
0.9180134958054282	0.9140192692223562	0.9220077223885003	0.9173443462904094	0.9134085257677106	0.9212801668131082
0.9121639816628407	0.9076248644102768	0.9167030989154047	0.9089069750565846	0.9042971763479617	0.9135167737652075
0.9034122185380716	0.8986088456703251	0.9082155914058182	0.8997725269508791	0.8946061706557402	0.9049388832460179
0.9049954543817288	0.8999373536459466	0.910053555117511	0.8980394096774943	0.8934676867172859	0.9026111326377027
0.9032684746766757	0.8984123534170435	0.9081245959363079	0.8959062147226822	0.8912646447904192	0.9005477846549451
0.9025559100560274	0.8967462733174951	0.9083655467945597	0.8952409958081017	0.8895869537647172	0.9008950378514862
0.9032665756154856	0.8971594099976782	0.9093737412332931	0.8963301183280247	0.8906089176356714	0.9020513190203779
0.9009390998556752	0.8966387919627496	0.9052394077486008	0.8936931367139531	0.8894036160789064	0.8979826573489998
0.8979221306559015	0.8929916570188984	0.9028526042929047	0.8924058191269147	0.8883052756748352	0.8965063625789943
0.8939109551149869	0.88851557480506	0.8993063354249137	0.8907871567696549	0.8850807462260621	0.8964935673132477
0.8987890521503772	0.8936628780772506	0.9039152262235037	0.8922580985280308	0.8871662788615665	0.8973499181944952
0.8954562565739028	0.8898566666140652	0.9010558465337405	0.8893090434095579	0.8838105487578317	0.894807538061284
0.8977396802131941	0.8923871571130957	0.9030922033132924	0.8912524524633086	0.8860705103247812	0.896434394601836
0.8968891398762863	0.8912564889394231	0.9025217908131494	0.8888147165884112	0.8831593203244743	0.894470112852348
0.8966164281201718	0.891521959303187	0.9017108969371567	0.890620008010962	0.8849706591351669	0.896269356886757
0.8987645218666012	0.8940798775706693	0.903449166162533	0.8906156584162658	0.8848015953128456	0.8964297215196859
0.8942029711923402	0.8885868743915074	0.8998190679931729	0.889610210868399	0.8844870563982946	0.8947333653385033
0.901580603563763	0.8968814720288075	0.9062797350987185	0.892822178165954	0.8877816994380693	0.8978626568938387
0.8984679111212909	0.8939231732600726	0.9030126489825091	0.8926381532334527	0.8879940776582089	0.8972822288086966
