abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.6399160433879227	0.63916741438348	0.6406646723923655	0.6399160433879227	0.63916741438348	0.6406646723923655
0.6400636848469581	0.6392548373277539	0.6408725323661623	0.6447020758801588	0.6434601674775946	0.645943984282723
0.640535740478816	0.6398139880685766	0.6412574928890554	0.6445872429389147	0.6434040014064113	0.645770484471418
0.6402797126946256	0.639411335099991	0.6411480902892601	0.6452908213252058	0.6442069586039283	0.6463746840464832
0.6412911510217363	0.6403503373324013	0.6422319647110712	0.6464819411647115	0.6452212098745432	0.6477426724548797
0.6404440281938493	0.6395532639990149	0.6413347923886836	0.6450611121370993	0.6440497925233485	0.64607243175085
0.6405352104551403	0.6395627883698835	0.6415076325403971	0.6453481864392637	0.644121479544226	0.6465748933343014
0.6409252051508603	0.6400406965133921	0.6418097137883284	0.6453345697385232	0.644292240088507	0.6463768993885394
0.6412756688596959	0.6401265088881881	0.6424248288312037	0.6453572417449933	0.644042429336224	0.6466720541537626
0.6410938730961975	0.6402427048653938	0.6419450413270011	0.6450534700797623	0.6439883350796641	0.6461186050798605
0.6413383446564305	0.6403422270423899	0.6423344622704711	0.6451321931724496	0.644057961674536	0.6462064246703633
0.6417367820578325	0.640658925662651	0.6428146384530139	0.6458760867891803	0.6446161526137427	0.6471360209646179
0.6416879512056987	0.6404985078312788	0.6428773945801185	0.6463896968019994	0.6451863375553442	0.6475930560486547
0.6412530319232153	0.6401488275240239	0.6423572363224066	0.6452838289650435	0.6440191149718512	0.6465485429582359
0.6419266549012999	0.6407157052697594	0.6431376045328403	0.6460471438290452	0.6447005802378424	0.6473937074202479
0.6417535504894949	0.6405072745875767	0.6429998263914131	0.6450325848897122	0.6438427326241604	0.646222437155264
0.6419721158764203	0.6407566727631281	0.6431875589897126	0.6464048017122315	0.6451384018807546	0.6476712015437084
0.641921655230247	0.6406758137374233	0.6431674967230707	0.6458845118422298	0.6446249108881562	0.6471441127963035
0.6424413586361272	0.640931658549432	0.6439510587228223	0.6469364577988713	0.645457377305682	0.6484155382920607
0.6431675669279212	0.6417450172207462	0.6445901166350962	0.6465502179200341	0.6451360628872289	0.6479643729528393
