abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.6637595448312057	0.6625319991681126	0.6649870904942988	0.6637595448312057	0.6625319991681126	0.6649870904942988
0.6636232553125613	0.6626919737694797	0.6645545368556428	0.6920731880792163	0.6908039834420673	0.6933423927163652
0.6639729930440054	0.662859100690356	0.6650868853976547	0.6913596664998513	0.6894854921291981	0.6932338408705044
0.6634651068726338	0.6622599122490447	0.664670301496223	0.6913955013075082	0.6896353143284011	0.6931556882866152
0.6639342694775291	0.662931026953757	0.6649375120013011	0.6914809117502994	0.6899260727129853	0.6930357507876134
0.6628533583145308	0.6617262155895345	0.6639805010395272	0.6899991205586711	0.6883789927080194	0.6916192484093228
0.6643181729607671	0.66288341339307	0.6657529325284642	0.6914949540086147	0.6895029866266357	0.6934869213905938
0.6638281545401425	0.6626453446649436	0.6650109644153415	0.6921188418160099	0.6901553560300595	0.6940823276019603
0.6634856784045431	0.6622850260551081	0.6646863307539781	0.690578181944423	0.6887545499471179	0.6924018139417281
0.6638493720034977	0.6624519942924489	0.6652467497145464	0.6917291428776218	0.689767160495069	0.6936911252601745
0.6642635738002539	0.6627347004376939	0.6657924471628139	0.6911504327946943	0.6891324710602835	0.6931683945291052
0.6631486326561058	0.6619913164026501	0.6643059489095615	0.6904593716755061	0.6888777607604197	0.6920409825905924
0.6636541778191032	0.662333183044475	0.6649751725937314	0.6907376593501345	0.6887081217055945	0.6927671969946746
0.6640064649734658	0.6624046513109954	0.6656082786359363	0.6916502204950519	0.6896931477270911	0.6936072932630126
0.6634301228131689	0.6619941052003393	0.6648661404259986	0.6897691382584606	0.687921034594643	0.6916172419222782
0.6640450505961081	0.6624063003551914	0.6656838008370247	0.6908325766382055	0.6886788265556268	0.6929863267207842
0.6645756281516753	0.6630399378494385	0.666111318453912	0.6916664014326538	0.6896006353280572	0.6937321675372504
0.6642617254885607	0.6624762953687764	0.6660471556083449	0.690796148157078	0.6888283826956082	0.6927639136185478
0.6644452967540256	0.662770077456273	0.6661205160517782	0.6904227187061502	0.6882633161820272	0.6925821212302733
0.6645798252090326	0.6624908752640046	0.6666687751540605	0.6915400878619372	0.6892783847143276	0.6938017910095469
