abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.909319035988663	0.9057709692267513	0.9128671027505748	0.909319035988663	0.9057709692267513	0.9128671027505748
0.9179565473820034	0.9150430694167209	0.9208700253472859	0.9163600579166007	0.9131975469680377	0.9195225688651637
0.9225014444768245	0.9192326763257628	0.9257702126278862	0.9193379927715516	0.9160734344758461	0.9226025510672571
0.9223187894918092	0.918916616010393	0.9257209629732255	0.9204536271563084	0.9173080007909602	0.9235992535216566
0.9259522381822198	0.9232950144057476	0.9286094619586921	0.9225456919940005	0.9197700097939124	0.9253213741940886
0.9250774073588817	0.9220792288630287	0.9280755858547346	0.9230458248913801	0.9201475309270943	0.9259441188556659
0.9261171932039411	0.9228742521203863	0.929360134287496	0.9227375837145682	0.9195794969443503	0.925895670484786
0.9237103799516131	0.9205751474148262	0.9268456124884	0.9215762413971058	0.9184895275420359	0.9246629552521757
0.9227161030267653	0.9193310240594609	0.9261011819940698	0.9208347122097942	0.9173231223682241	0.9243463020513643
0.9242499814883789	0.9210006008548693	0.9274993621218884	0.9231470235646787	0.9197552224805228	0.9265388246488346
0.9252295180099565	0.9219105988454181	0.9285484371744948	0.9229098754646046	0.9195923965502905	0.9262273543789187
0.923007999649472	0.9191157897544513	0.9269002095444927	0.9206029918612665	0.916669570269506	0.924536413453027
0.9248346483858944	0.9221538129492196	0.9275154838225691	0.922521878890919	0.9194495556188002	0.9255942021630378
0.9273873403647247	0.9234884903332647	0.9312861903961847	0.9247856664534099	0.9206843197624516	0.9288870131443682
0.9260270076576632	0.9222453300069986	0.9298086853083278	0.9237060660516713	0.9201858520288299	0.9272262800745127
0.9274834796337088	0.9239152865567524	0.9310516727106652	0.9244114760676942	0.9205108519418309	0.9283121001935576
0.921678153256751	0.9179008406919617	0.9254554658215403	0.9198813005938282	0.9160477093579145	0.923714891829742
0.92586144622526	0.9213778035841887	0.9303450888663313	0.9213268531415986	0.91696920206022	0.9256845042229771
0.9257580090860433	0.9217409490636645	0.9297750691084221	0.9229960839774157	0.9187906184807759	0.9272015494740555
0.9312926076952378	0.9272559544880036	0.935329260902472	0.9280528853385706	0.9240694606453178	0.9320363100318233
