abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.0829685901037582	0.08142503393027901	0.0845121462772374	0.0829685901037582	0.08142503393027901	0.0845121462772374
0.10237769447154388	0.099900124626463	0.10485526431662476	0.10165455125436149	0.09916562469110693	0.10414347781761604
0.12996499022632088	0.12649524183755997	0.1334347386150818	0.13014201194827943	0.12652355209393612	0.13376047180262274
0.1640311654764082	0.16008018208003322	0.16798214887278318	0.16372270289939314	0.15985223530770595	0.16759317049108033
0.20079871991260798	0.19642134947941808	0.20517609034579787	0.20017204801809393	0.19596954130945077	0.2043745547267371
0.2406200011282805	0.23597942493252927	0.24526057732403173	0.24093980037301255	0.23636602670006912	0.24551357404595597
0.2862747774716724	0.281020010298785	0.2915295446445598	0.2860765801502105	0.2808022981448021	0.29135086215561884
0.3308146161060014	0.3254040678763742	0.33622516433562855	0.33066307538255607	0.32524167297897866	0.3360844777861335
0.37693225551041365	0.37158693467364967	0.38227757634717763	0.3766859155272	0.37141496617191067	0.3819568648824893
0.4195741837939916	0.4138615129664863	0.42528685462149685	0.4204220078133689	0.41475095419642966	0.4260930614303082
0.4567788636749662	0.45069473433001106	0.4628629930199213	0.4567993199145656	0.45094051338414637	0.4626581264449849
0.4977416826458535	0.4914114339053204	0.5040719313863866	0.4976199853729651	0.49145771769257784	0.5037822530533523
0.5363690739030513	0.5303432548627384	0.5423948929433643	0.5361191852205643	0.5301116477995874	0.5421267226415413
0.5713433122109504	0.5656001733878777	0.577086451034023	0.5718662141702507	0.5659568485819089	0.5777755797585926
0.6017027344051437	0.5961449754878214	0.6072604933224659	0.601982344174739	0.5962231554948219	0.607741532854656
0.6296774030254422	0.6240351083214732	0.6353196977294111	0.6299148373621083	0.6241540958644094	0.6356755788598072
0.6550690114403412	0.6494821166720594	0.6606559062086231	0.6563723622740375	0.6505551640147446	0.6621895605333304
0.6745989190018189	0.6692323951026031	0.6799654429010347	0.6755932969015763	0.6698985236980809	0.6812880701050718
0.6924641606015904	0.6869231141878508	0.6980052070153301	0.6947909461736611	0.6891424953544513	0.7004393969928709
0.7090960616777778	0.7034367177807699	0.7147554055747858	0.7119077087159473	0.7060887539476614	0.7177266634842333
