abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
0.7021345852783627	0.700124056752943	0.7041451138037824	0.7021345852783627	0.700124056752943	0.7041451138037824
0.8035265270438491	0.8001945000568521	0.806858554030846	0.7878975482154643	0.7841801470356645	0.7916149493952641
0.8172106380773793	0.8131671560528454	0.8212541201019131	0.8164664024589717	0.8137560203877383	0.8191767845302051
0.8155856635074964	0.8112327936675038	0.819938533347489	0.824229364010019	0.8211492084212022	0.8273095195988358
0.8165557294246638	0.8127109584443142	0.8204005004050134	0.8428496798347878	0.8383414707468443	0.8473578889227312
0.8218869654074016	0.8180271023650311	0.8257468284497721	0.8723315642957238	0.8657897030508382	0.8788734255406093
0.832220320545443	0.8262571558036134	0.8381834852872727	0.9038987040963581	0.8956534759182533	0.9121439322744629
0.8386970022304717	0.8311316377180071	0.8462623667429363	0.9269267321892646	0.9190972931349177	0.9347561712436114
0.8427025782105899	0.8352740949128822	0.8501310615082976	0.9373300170519091	0.9305212183672257	0.9441388157365925
0.8449303017089996	0.8376679968411748	0.8521926065768245	0.9411464864550265	0.9353264802200439	0.9469664926900091
0.8452194320396218	0.8379399024718555	0.8524989616073881	0.9432907901180665	0.9382594645903943	0.9483221156457387
0.8454635310143404	0.8381754252799408	0.8527516367487399	0.9449702789132245	0.9406369435409532	0.9493036142854958
0.8455036044586546	0.8382402119237448	0.8527669969935644	0.94477378788527	0.9402331192980196	0.9493144564725204
0.8455960157528529	0.8383868355121212	0.8528051959935846	0.9444212149100768	0.9396092862575978	0.9492331435625558
0.8460872374968819	0.8390880180195865	0.8530864569741772	0.9451213823377405	0.9409820399211781	0.9492607247543028
0.8468226167612048	0.839881255603318	0.8537639779190916	0.9454755820589034	0.9414851507360349	0.9494660133817718
0.8462078907676479	0.8392331315529566	0.8531826499823392	0.9446684961272085	0.9399043203246144	0.9494326719298026
0.8485676211482315	0.8405986012904924	0.8565366410059706	0.9465799560453882	0.942493397561968	0.9506665145288085
0.8485676211482315	0.8405986012904924	0.8565366410059706	0.9467238891598011	0.9425996959213211	0.9508480823982811
0.8485672026181404	0.8405980917293007	0.8565363135069802	0.9469331375427169	0.9428599562108688	0.951006318874565
