model	gen	abs_mean	abs95d	abs95u
Linear_AE	1	42760.9180600	42393.7776488	43128.0584712
Linear_AE	2	58122.8154800	57325.6864066	58919.9445534
Linear_AE	3	64190.0559400	63508.7976485	64871.3142315
Linear_AE	4	64369.0433400	63708.2899151	65029.7967649
Linear_AE	5	64022.3493800	63366.4541947	64678.2445653
Linear_AE	6	62344.6745600	61497.2446637	63192.1044563
Linear_AE	7	63565.5528000	60595.2537385	66535.8518615
Linear_AE	8	72056.4860000	61418.9556107	82694.0163893
Linear_AE	9	74484.3863400	62903.6310486	86065.1416314
Linear_AE	10	75151.0769800	63610.0531880	86692.1007720
Linear_AE	11	75917.4173600	64441.7135565	87393.1211635
Linear_AE	12	76070.9140600	64589.4713646	87552.3567554
Linear_AE	13	76172.2490600	64697.3286170	87647.1695030
Linear_AE	14	76080.9014400	64600.7918585	87561.0110215
Linear_AE	15	75953.3928800	64461.3954066	87445.3903534
Linear_AE	16	75997.9302000	64509.5914060	87486.2689940
Linear_AE	17	75385.7583000	63839.2432424	86932.2733576
Linear_AE	18	79880.0184800	66000.1667166	93759.8702434
Linear_AE	19	79887.3030400	66007.2240561	93767.3820239
Linear_AE	20	79875.0567000	65994.4797359	93755.6336641
