model	gen	abs_mean	abs95d	abs95u
BUGGE	1	5587.0403000	5515.9203625	5658.1602375
BUGGE	2	5458.0329600	5422.1449434	5493.9209766
BUGGE	3	5482.0756200	5442.3089177	5521.8423223
BUGGE	4	5479.1538000	5435.2716867	5523.0359133
BUGGE	5	5503.0297800	5460.3501294	5545.7094306
BUGGE	6	5453.1427200	5413.6891920	5492.5962480
BUGGE	7	5461.8188400	5418.1731092	5505.4645708
BUGGE	8	5445.0907600	5405.1583548	5485.0231652
BUGGE	9	5507.5089400	5472.0365533	5542.9813267
BUGGE	10	5453.9225000	5411.9600683	5495.8849317
BUGGE	11	5476.7522600	5430.0708246	5523.4336954
BUGGE	12	5462.6929200	5425.6843395	5499.7015005
BUGGE	13	5500.2393600	5463.6369013	5536.8418187
BUGGE	14	5416.0166200	5382.2163529	5449.8168871
BUGGE	15	5433.0206800	5396.5852006	5469.4561594
BUGGE	16	5449.1490400	5408.2462004	5490.0518796
BUGGE	17	5482.7684200	5443.8047323	5521.7321077
BUGGE	18	5473.3760000	5436.9224356	5509.8295644
BUGGE	19	5443.4154800	5413.6941611	5473.1367989
BUGGE	20	5475.4122000	5438.0285549	5512.7958451
