model	gen	abs_mean	abs95d	abs95u
BUGGE	1	10812.2553000	10719.2038149	10905.3067851
BUGGE	2	11358.6562000	11202.1614786	11515.1509214
BUGGE	3	10967.4206000	10845.2788654	11089.5623346
BUGGE	4	10828.0064400	10684.4198069	10971.5930731
BUGGE	5	10682.8796400	10534.3476335	10831.4116465
BUGGE	6	10665.7056400	10496.6830550	10834.7282250
BUGGE	7	10570.2321200	10390.7893834	10749.6748566
BUGGE	8	10633.4126200	10495.9707224	10770.8545176
BUGGE	9	10457.6599000	10303.7798850	10611.5399150
BUGGE	10	10408.4759200	10254.9716626	10561.9801774
BUGGE	11	10390.8407000	10234.2759997	10547.4054003
BUGGE	12	10582.1483200	10395.4539368	10768.8427032
BUGGE	13	10484.2380000	10346.8254352	10621.6505648
BUGGE	14	10562.9377400	10393.8522857	10732.0231943
BUGGE	15	10580.9305800	10411.0523555	10750.8088045
BUGGE	16	10546.2130200	10387.8460925	10704.5799475
BUGGE	17	10446.2733400	10276.7010308	10615.8456492
BUGGE	18	10380.8732600	10229.4205702	10532.3259498
BUGGE	19	10611.0050200	10461.1883156	10760.8217244
BUGGE	20	10481.1526600	10319.7370772	10642.5682428
