model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	0.2857315	0.2832293	0.2882336
GCN_AE	2	0.2869788	0.2867492	0.2872084
GCN_AE	3	0.2871540	0.2869376	0.2873704
GCN_AE	4	0.2872754	0.2870805	0.2874702
GCN_AE	5	0.2876531	0.2875126	0.2877937
GCN_AE	6	0.2878130	0.2876782	0.2879478
GCN_AE	7	0.2879908	0.2878717	0.2881100
GCN_AE	8	0.2880482	0.2879037	0.2881926
GCN_AE	9	0.2879482	0.2878297	0.2880666
GCN_AE	10	0.2878862	0.2877769	0.2879955
GCN_AE	11	0.2878362	0.2877324	0.2879401
GCN_AE	12	0.2879031	0.2877799	0.2880263
GCN_AE	13	0.2878403	0.2877896	0.2878910
GCN_AE	14	0.2878470	0.2877834	0.2879107
GCN_AE	15	0.2878423	0.2877878	0.2878968
GCN_AE	16	0.2878610	0.2877696	0.2879523
GCN_AE	17	0.2878175	0.2877975	0.2878375
GCN_AE	18	0.2878175	0.2877975	0.2878375
GCN_AE	19	0.2878175	0.2877975	0.2878375
GCN_AE	20	0.2878175	0.2877975	0.2878375
