model	gen	abs_mean	abs95d	abs95u
NetGAN	1	0.1324221	nan	nan
NetGAN	2	0.1342196	nan	nan
NetGAN	3	0.6013734	nan	nan
NetGAN	4	0.1319849	nan	nan
