rule_id, collapses, edges_approx, total_cost, rule_details
39, 4, 4, 68007, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 67961, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 3, 3, 67619, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
25, 7, 7, 66616, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
97, 2, 0, 66570, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 3, 3, 66228, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
25, 2, 2, 65950, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
97, 3, 0, 65875, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 4, 4, 65415, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
25, 3, 3, 64992, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 3, 3, 64650, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 3, 0, 64575, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 4, 4, 64115, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 1, 0, 64098, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 2, 3, 63824, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
38, 5, 5, 63246, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
39, 2, 2, 63022, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 3, 0, 62947, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 6, 6, 62251, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 62205, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 9, 9, 61155, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 61109, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 3, 3, 60767, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 60721, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 7, 7, 59907, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
6, 8, 0, 59830, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (2434  211)]
25, 5, 7, 59125, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
6, 2, 0, 59107, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (2434  211)]
25, 4, 5, 58543, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 5, 5, 57965, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 3, 0, 57890, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 3, 4, 57471, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
38, 6, 6, 56775, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 3, 0, 56700, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 1, 2, 56571, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 7, 7, 55757, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 55711, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 6, 6, 55015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 54969, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 6, 6, 54273, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 54227, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 8, 8, 53295, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 53249, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 3, 4, 52830, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 1, 1, 52724, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 52678, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 6, 6, 51982, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
39, 2, 2, 51758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 51712, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 3, 3, 51370, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 51324, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 5, 5, 50746, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
38, 4, 4, 50286, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 50240, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 6, 6, 49544, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 1, 0, 49527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 2, 2, 49249, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
97, 2, 0, 49203, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
39, 2, 2, 48979, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 1, 0, 48962, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 1, 2, 48833, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
38, 6, 6, 48137, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 48091, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 2, 3, 47817, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 3, 3, 47475, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 47429, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 5, 6, 46720, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 5, 5, 46142, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 3, 0, 46067, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 2, 2, 45789, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
38, 3, 3, 45447, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
25, 2, 3, 45173, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 4, 4, 44713, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 44667, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
25, 3, 4, 44248, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_0'  2075)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (2434  211)  (2434  935)  (1531  935)  (1531  2434)  (2283  1531)  (2283  2434)]
39, 5, 5, 43670, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  ('type_1'  935)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
97, 2, 0, 43624, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2283)  (211  1369)  (2434  211)  (2283  2434)]
38, 2, 2, 43400, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2075)  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
6, 3, 0, 43367, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1369)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (2434  211)]
37, 9, 7, 42499, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2588)  ('type_1'  'type_1')  ('type_1'  2434)  (211  1369)  (211  2075)  (935  211)  (935  1369)  (1369  2075)  (1369  2588)  (2075  2588)  (2434  211)  (2434  935)]
