rule_id, collapses, edges_approx, total_cost, rule_details
86, 3, 3, 63235, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
1, 4, 0, 63187, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
86, 2, 2, 62909, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
73, 1, 1, 62843, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
86, 3, 3, 62420, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
73, 6, 6, 61964, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
86, 2, 2, 61686, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
1, 4, 0, 61638, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
77, 2, 2, 61440, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
86, 4, 4, 60872, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
77, 4, 4, 60464, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
73, 5, 5, 60086, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
86, 4, 5, 59522, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
1, 2, 0, 59504, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
0, 19, 0, 59518, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
86, 6, 7, 58664, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
77, 6, 6, 58046, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
1, 3, 0, 58013, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
86, 4, 5, 57449, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
73, 13, 13, 56447, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
86, 1, 2, 56318, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
77, 1, 1, 56225, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
1, 2, 0, 56207, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
133, 15, 13, 55474, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
77, 5, 5, 54961, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
169, 5, 5, 54521, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1476)  ('type_1'  'type_1')  ('type_1'  1080)  (191  1476)  (728  191)  (728  2846)  (2846  191)  (2846  1476)  (679  728)  (679  1080)  (1080  728)  (1080  2846)]
77, 4, 4, 54113, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
0, 5, 0, 54120, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
133, 5, 5, 53872, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
86, 1, 1, 53739, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
133, 2, 1, 53644, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
80, 14, 14, 51895, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
1, 7, 0, 51802, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
77, 3, 3, 51499, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
0, 17, 10, 51514, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
86, 1, 1, 51381, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
77, 5, 5, 50868, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
86, 2, 3, 50594, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
73, 10, 10, 49826, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
80, 2, 2, 49576, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
77, 1, 1, 49483, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
1, 2, 0, 49465, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
86, 2, 3, 49191, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
1, 1, 0, 49188, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
73, 1, 1, 49122, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
0, 3, 0, 49131, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
80, 2, 4, 48889, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
1, 2, 0, 48871, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
133, 2, 2, 48779, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
277, 3, 0, 48777, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2407)  ('type_1'  'type_1')  ('type_1'  2181)  (496  2407)  (2181  2407)]
56, 3, 0, 48736, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1070)  ('type_1'  'type_1')  ('type_1'  917)  (917  1070)  (917  1316)  (1316  1070)]
457, 4, 4, 48546, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2225)  ('type_1'  'type_1')  ('type_1'  1887)  (140  2582)  (1887  140)  (1887  342)  (2582  2225)  (342  2225)  (342  2582)]
80, 3, 3, 48165, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
1, 3, 0, 48132, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
73, 1, 1, 48066, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
80, 3, 3, 47685, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
1, 2, 0, 47667, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
73, 2, 3, 47527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
77, 2, 2, 47329, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
682, 3, 2, 47200, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  374)  ('type_1'  'type_1')  ('type_1'  1679)  (2870  374)  (2870  2353)  (1679  1739)  (1679  2870)  (1739  2353)  (1739  2870)]
77, 9, 9, 46267, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
73, 1, 1, 46201, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
56, 7, 7, 46038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1070)  ('type_1'  'type_1')  ('type_1'  917)  (917  1070)  (917  1316)  (1316  1070)]
135, 1, 1, 46026, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  153)  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
80, 2, 2, 45776, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
135, 3, 3, 45593, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  153)  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
77, 1, 1, 45500, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
0, 2, 0, 45510, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
1, 1, 0, 45507, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1733)  ('type_1'  'type_1')  ('type_1'  1580)  (1228  1733)  (1580  1228)]
135, 2, 2, 45389, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  153)  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
678, 2, 0, 45358, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  374)  ('type_1'  'type_1')  ('type_1'  1739)  (2870  374)  (2870  2353)  (1739  2353)  (1739  2870)]
56, 5, 5, 45245, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1070)  ('type_1'  'type_1')  ('type_1'  917)  (917  1070)  (917  1316)  (1316  1070)]
80, 1, 1, 45126, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)]
0, 2, 0, 45136, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
135, 1, 1, 45083, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  153)  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
86, 1, 1, 44950, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
73, 1, 1, 44884, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
56, 4, 4, 44796, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1070)  ('type_1'  'type_1')  ('type_1'  917)  (917  1070)  (917  1316)  (1316  1070)]
277, 2, 2, 44784, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2407)  ('type_1'  'type_1')  ('type_1'  2181)  (496  2407)  (2181  2407)]
169, 1, 1, 44691, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1476)  ('type_1'  'type_1')  ('type_1'  1080)  (191  1476)  (728  191)  (728  2846)  (2846  191)  (2846  1476)  (679  728)  (679  1080)  (1080  728)  (1080  2846)]
0, 2, 0, 44701, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
133, 5, 7, 44459, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
86, 1, 1, 44326, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
73, 1, 1, 44260, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
0, 1, 0, 44271, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
233, 2, 1, 44287, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  414)  ('type_1'  'type_1')  ('type_1'  2422)  (2422  414)  (2422  1333)]
73, 1, 1, 44221, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
233, 1, 1, 44221, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  414)  ('type_1'  'type_1')  ('type_1'  2422)  (2422  414)  (2422  1333)]
682, 1, 1, 44168, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  374)  ('type_1'  'type_1')  ('type_1'  1679)  (2870  374)  (2870  2353)  (1679  1739)  (1679  2870)  (1739  2353)  (1739  2870)]
133, 2, 3, 44079, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  443)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)]
377, 2, 1, 44051, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  140)  ('type_1'  'type_1')  ('type_1'  2563)  (1887  140)  (2414  140)  (2563  1887)  (2563  2414)]
73, 1, 1, 43985, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
56, 1, 1, 43972, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1070)  ('type_1'  'type_1')  ('type_1'  917)  (917  1070)  (917  1316)  (1316  1070)]
73, 1, 1, 43906, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  1715)  (153  793)  (153  1146)  (443  153)  (443  1146)  (1146  793)  (1715  153)  (1715  443)]
0, 1, 1, 43919, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1228)  ('type_1'  'type_1')  ('type_1'  1580)  (1580  1228)]
86, 1, 1, 43786, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1072)  ('type_0'  793)  ('type_1'  'type_1')  ('type_1'  564)  (153  793)  (153  1146)  (443  153)  (443  1146)  (793  1072)  (1146  793)  (1146  1072)  (1715  153)  (1715  443)  (564  443)  (564  1715)]
