rule_id, collapses, edges_approx, total_cost, rule_details
1, 2, 3, 86511, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
64, 8, 10, 86535, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 2, 2, 86549, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
4, 1, 2, 86552, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2419)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)  (2419  59)]
64, 3, 3, 86567, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 2, 4, 86585, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
64, 3, 4, 86602, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
4, 1, 2, 86605, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2419)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)  (2419  59)]
64, 3, 4, 86622, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 1, 2, 86637, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
64, 3, 3, 86652, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 1, 1, 86665, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
64, 2, 4, 86683, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 1, 2, 86698, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
0, 2, 2, 86712, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2753)  ('type_1'  'type_1')  ('type_1'  2533)  (2753  2533)]
64, 4, 7, 86734, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 1, 2, 86749, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
4, 1, 2, 86752, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2419)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)  (2419  59)]
64, 1, 1, 86765, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
124, 1, 2, 86780, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1245)  ('type_1'  'type_1')  ('type_1'  1245)  (1245  2347)]
64, 2, 2, 86794, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
0, 1, 1, 86807, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2753)  ('type_1'  'type_1')  ('type_1'  2533)  (2753  2533)]
64, 4, 7, 86829, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 2, 2, 86843, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
64, 6, 8, 86865, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
124, 1, 1, 86878, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1245)  ('type_1'  'type_1')  ('type_1'  1245)  (1245  2347)]
64, 1, 1, 86891, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
0, 1, 1, 86904, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2753)  ('type_1'  'type_1')  ('type_1'  2533)  (2753  2533)]
64, 8, 12, 86932, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
1, 1, 1, 86945, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1339)  ('type_1'  'type_1')  ('type_1'  1339)  (59  1339)]
64, 2, 3, 86961, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
0, 1, 1, 86974, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2753)  ('type_1'  'type_1')  ('type_1'  2533)  (2753  2533)]
64, 2, 2, 86988, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
0, 1, 1, 87001, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2753)  ('type_1'  'type_1')  ('type_1'  2533)  (2753  2533)]
64, 3, 3, 87016, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  59)  ('type_1'  'type_1')  ('type_1'  2419)  (2419  59)]
124, 2, 3, 87032, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1245)  ('type_1'  'type_1')  ('type_1'  1245)  (1245  2347)]
