rule_id, collapses, edges_approx, total_cost, rule_details
0, 2, 2, 81927, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
136, 1, 1, 81927, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  299)  ('type_1'  'type_1')  ('type_1'  2345)  (2345  299)  (2345  2008)]
0, 10, 10, 81949, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
52, 3, 3, 81964, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 12, 12, 81988, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 2, 2, 82002, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 38, 57, 82090, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
52, 4, 4, 82106, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 54, 56, 82176, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 7, 6, 82193, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
52, 10, 10, 82215, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 38, 61, 82311, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 10, 10, 82333, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 47, 72, 82442, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 2, 1, 82454, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 9, 9, 82475, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 20, 30, 82527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 5, 5, 82544, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
43, 6, 12, 82502, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
53, 47, 74, 82615, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 6, 6, 82633, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 6, 8, 82655, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
78, 1, 0, 82666, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 75, 120, 82843, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 9, 9, 82864, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 45, 76, 82983, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
43, 3, 5, 82965, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
78, 6, 6, 82983, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 53, 87, 83116, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 5, 5, 83133, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 38, 65, 83237, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 21, 20, 83268, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 4, 4, 83284, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 75, 124, 83469, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 8, 8, 83489, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
52, 1, 1, 83502, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 9, 12, 83529, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 1, 0, 83540, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 36, 59, 83634, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 7, 6, 83651, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
0, 6, 6, 83669, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 73, 109, 83826, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 8, 8, 83846, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 8, 8, 83866, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 48, 78, 83986, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
43, 1, 1, 83986, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
78, 8, 8, 84006, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 48, 71, 84112, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 4, 3, 84126, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
0, 4, 4, 84142, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 17, 23, 84183, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
43, 1, 1, 84183, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
78, 3, 3, 84198, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 10, 15, 84230, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 4, 3, 84244, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 2, 2, 84258, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 26, 42, 84328, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 5, 4, 84343, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 84356, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 72, 117, 84530, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 24, 31, 84580, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 6, 6, 84598, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 35, 47, 84669, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 11, 10, 84690, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
0, 8, 8, 84710, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 7, 7, 84729, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 3, 3, 84744, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
1596, 2, 1, 84751, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1030)  ('type_1'  'type_1')  ('type_1'  1719)  (1030  1719)  (1719  1030)]
78, 2, 1, 84763, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
52, 2, 2, 84777, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 1, 1, 84790, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 3, 4, 84807, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 1, 1, 84820, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 3, 3, 84835, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
43, 1, 2, 84838, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
52, 1, 2, 84853, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 2, 2, 84867, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 84880, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
136, 2, 4, 84874, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  299)  ('type_1'  'type_1')  ('type_1'  2345)  (2345  299)  (2345  2008)]
53, 10, 12, 84900, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 2, 3, 84916, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 84929, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 4, 5, 84947, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
136, 1, 2, 84950, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  299)  ('type_1'  'type_1')  ('type_1'  2345)  (2345  299)  (2345  2008)]
0, 1, 1, 84963, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 2, 2, 84977, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 84990, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 6, 9, 85014, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
43, 1, 2, 85017, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
78, 2, 3, 85033, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 8, 9, 85055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 2, 4, 85073, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 4, 6, 85093, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 85106, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 1, 1, 85119, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 3, 5, 85138, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 1, 1, 85151, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 2, 3, 85167, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
43, 1, 2, 85170, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
53, 6, 6, 85188, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
0, 1, 1, 85201, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 5, 6, 85220, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
136, 1, 2, 85223, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  299)  ('type_1'  'type_1')  ('type_1'  2345)  (2345  299)  (2345  2008)]
0, 1, 1, 85236, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2528)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)]
53, 6, 7, 85256, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 2, 85271, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 5, 6, 85290, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 85303, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 11, 15, 85334, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 2, 2, 85348, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 1, 1, 85361, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 1, 2, 85376, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 2, 3, 85392, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 2, 85407, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 3, 4, 85424, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 85437, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 3, 4, 85454, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
43, 1, 2, 85457, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
53, 3, 4, 85474, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 1, 85487, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 2, 2, 85501, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 2, 3, 85517, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 3, 3, 85532, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
52, 1, 1, 85545, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
53, 7, 9, 85568, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
43, 1, 2, 85571, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2517)  ('type_1'  'type_1')  ('type_1'  1182)  (2528  1182)  (2517  2528)]
53, 3, 3, 85586, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
78, 1, 2, 85601, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1182)  ('type_1'  'type_1')  ('type_1'  1182)  (2542  1182)]
53, 3, 4, 85618, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2577)  ('type_1'  'type_1')  ('type_1'  1182)  (1182  2577)]
136, 1, 2, 85621, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  299)  ('type_1'  'type_1')  ('type_1'  2345)  (2345  299)  (2345  2008)]
