rule_id, collapses, edges_approx, total_cost, rule_details
1, 2, 0, 66381, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
110, 1, 1, 66341, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  416)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)]
90, 2, 2, 66303, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
131, 1, 1, 66211, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2132)  ('type_0'  2975)  ('type_1'  'type_1')  ('type_1'  2978)  ('type_1'  1212)  (1212  2709)  (1212  2975)  (2709  2132)  (2709  2975)  (2975  2132)  (2978  1212)  (2978  2709)]
111, 1, 1, 66158, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  416)  ('type_1'  1207)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)]
2, 1, 0, 66169, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2569)  (2146  2569)]
1, 1, 0, 66180, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
27, 5, 5, 66163, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  886)  ('type_1'  'type_1')  ('type_1'  925)  (494  886)  (925  886)]
90, 1, 1, 66150, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
131, 1, 1, 66058, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2132)  ('type_0'  2975)  ('type_1'  'type_1')  ('type_1'  2978)  ('type_1'  1212)  (1212  2709)  (1212  2975)  (2709  2132)  (2709  2975)  (2975  2132)  (2978  1212)  (2978  2709)]
1, 1, 0, 66069, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
101, 3, 3, 65998, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2163)  ('type_1'  'type_1')  ('type_1'  620)  ('type_1'  103)  (103  620)  (103  2163)  (620  2163)]
111, 2, 2, 65880, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  416)  ('type_1'  1207)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)]
101, 1, 1, 65854, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2163)  ('type_1'  'type_1')  ('type_1'  620)  ('type_1'  103)  (103  620)  (103  2163)  (620  2163)]
90, 2, 2, 65816, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
91, 1, 1, 65790, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_0'  1743)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
63, 1, 1, 65790, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  494)  ('type_1'  'type_1')  ('type_1'  1052)  (1052  494)  (1052  925)]
1, 2, 2, 65804, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
90, 1, 1, 65791, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 2, 2, 65805, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
131, 1, 1, 65713, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2132)  ('type_0'  2975)  ('type_1'  'type_1')  ('type_1'  2978)  ('type_1'  1212)  (1212  2709)  (1212  2975)  (2709  2132)  (2709  2975)  (2975  2132)  (2978  1212)  (2978  2709)]
7, 1, 0, 65710, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  886)  ('type_1'  'type_1')  ('type_1'  1052)  (494  886)  (1052  494)]
1, 2, 2, 65724, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
91, 2, 2, 65660, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_0'  1743)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
0, 3, 1, 65653, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2391)  ('type_0'  1871)  ('type_1'  'type_1')  ('type_1'  2391)  (2391  1871)]
193, 1, 1, 65547, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2408)  ('type_1'  'type_1')  ('type_1'  912)  ('type_1'  19)  (19  912)  (19  1561)  (912  1561)  (912  2809)  (1561  733)  (1561  2809)  (733  2408)  (2809  733)  (2809  2408)]
1, 1, 0, 65558, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
90, 1, 1, 65545, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 3, 3, 65560, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
90, 2, 2, 65522, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 11, 11, 65545, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
101, 1, 1, 65519, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2163)  ('type_1'  'type_1')  ('type_1'  620)  ('type_1'  103)  (103  620)  (103  2163)  (620  2163)]
90, 1, 1, 65506, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 4, 3, 65520, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
23, 2, 2, 65469, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  726)  ('type_1'  'type_1')  ('type_1'  925)  ('type_1'  494)  (494  726)  (494  886)  (886  726)  (925  886)]
1, 8, 8, 65489, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
101, 1, 1, 65463, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2163)  ('type_1'  'type_1')  ('type_1'  620)  ('type_1'  103)  (103  620)  (103  2163)  (620  2163)]
1, 30, 29, 65503, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
113, 2, 2, 65359, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  1462)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)  (1462  416)  (1462  1207)]
110, 1, 1, 65319, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  416)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)]
1, 19, 19, 65350, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
193, 1, 1, 65244, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2408)  ('type_1'  'type_1')  ('type_1'  912)  ('type_1'  19)  (19  912)  (19  1561)  (912  1561)  (912  2809)  (1561  733)  (1561  2809)  (733  2408)  (2809  733)  (2809  2408)]
1, 41, 41, 65297, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
193, 1, 1, 65191, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2408)  ('type_1'  'type_1')  ('type_1'  912)  ('type_1'  19)  (19  912)  (19  1561)  (912  1561)  (912  2809)  (1561  733)  (1561  2809)  (733  2408)  (2809  733)  (2809  2408)]
90, 1, 1, 65178, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 4, 4, 65194, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
193, 1, 1, 65088, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2408)  ('type_1'  'type_1')  ('type_1'  912)  ('type_1'  19)  (19  912)  (19  1561)  (912  1561)  (912  2809)  (1561  733)  (1561  2809)  (733  2408)  (2809  733)  (2809  2408)]
1, 4, 4, 65104, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
113, 1, 1, 65038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  1462)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)  (1462  416)  (1462  1207)]
1, 6, 6, 65056, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
23, 1, 1, 65016, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  726)  ('type_1'  'type_1')  ('type_1'  925)  ('type_1'  494)  (494  726)  (494  886)  (886  726)  (925  886)]
1, 1, 0, 65027, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
90, 1, 1, 65014, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 4, 4, 65030, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
91, 1, 1, 65004, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_0'  1743)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
2, 1, 0, 65015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2569)  (2146  2569)]
0, 6, 5, 64953, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2391)  ('type_0'  1871)  ('type_1'  'type_1')  ('type_1'  2391)  (2391  1871)]
123, 1, 1, 64900, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2709)  ('type_0'  2975)  ('type_1'  'type_1')  ('type_1'  2978)  (1212  2709)  (1212  2975)  (2709  2975)  (2978  1212)  (2978  2709)]
1, 7, 7, 64919, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
91, 1, 1, 64893, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_0'  1743)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 2, 2, 64907, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
23, 2, 2, 64815, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  726)  ('type_1'  'type_1')  ('type_1'  925)  ('type_1'  494)  (494  726)  (494  886)  (886  726)  (925  886)]
7, 1, 0, 64812, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  886)  ('type_1'  'type_1')  ('type_1'  1052)  (494  886)  (1052  494)]
1, 6, 6, 64830, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
110, 1, 1, 64790, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  416)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)]
101, 1, 1, 64764, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2163)  ('type_1'  'type_1')  ('type_1'  620)  ('type_1'  103)  (103  620)  (103  2163)  (620  2163)]
1, 5, 4, 64779, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
153, 3, 3, 64747, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1267)  ('type_1'  'type_1')  ('type_1'  2949)  (1267  1529)  (2949  1267)  (2949  1529)]
191, 1, 1, 64654, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2408)  ('type_1'  'type_1')  ('type_1'  19)  (19  912)  (19  1561)  (912  1561)  (912  2809)  (1561  733)  (1561  2809)  (733  2408)  (2809  733)  (2809  2408)]
110, 1, 1, 64614, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  103)  ('type_1'  'type_1')  ('type_1'  416)  (1207  103)  (1207  2943)  (2943  103)  (416  1207)  (416  2943)]
153, 1, 1, 64601, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1267)  ('type_1'  'type_1')  ('type_1'  2949)  (1267  1529)  (2949  1267)  (2949  1529)]
131, 3, 3, 64301, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2132)  ('type_0'  2975)  ('type_1'  'type_1')  ('type_1'  2978)  ('type_1'  1212)  (1212  2709)  (1212  2975)  (2709  2132)  (2709  2975)  (2975  2132)  (2978  1212)  (2978  2709)]
7, 2, 0, 64283, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  886)  ('type_1'  'type_1')  ('type_1'  1052)  (494  886)  (1052  494)]
90, 1, 1, 64270, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 14, 14, 64296, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
90, 1, 1, 64283, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
1, 4, 4, 64299, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
101, 3, 3, 64197, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2163)  ('type_1'  'type_1')  ('type_1'  620)  ('type_1'  103)  (103  620)  (103  2163)  (620  2163)]
1, 5, 5, 64214, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2569)  ('type_1'  'type_1')  ('type_1'  2146)  (2146  2569)]
90, 1, 1, 64201, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2687)  ('type_1'  'type_1')  ('type_1'  2469)  (1743  2687)  (2469  1743)  (2469  2687)]
153, 1, 1, 64188, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1267)  ('type_1'  'type_1')  ('type_1'  2949)  (1267  1529)  (2949  1267)  (2949  1529)]
