rule_id, collapses, edges_approx, total_cost, rule_details
320, 9, 0, 62401, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2198)  ('type_1'  'type_1')  ('type_1'  2198)  (2198  1232)]
67, 1, 1, 62308, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
59, 1, 1, 62242, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2556)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2556)]
57, 2, 2, 62165, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
68, 1, 1, 62059, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
57, 4, 4, 61811, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
68, 2, 2, 61587, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
0, 4, 0, 61595, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)]
55, 1, 1, 61555, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
209, 1, 1, 61422, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  76)  ('type_0'  1639)  ('type_1'  'type_1')  ('type_1'  347)  (76  1639)  (1452  76)  (1452  1639)  (2394  76)  (2394  1452)  (347  697)  (347  1983)  (697  1452)  (697  2394)  (1983  697)  (1983  2394)]
59, 2, 2, 61278, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2556)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2556)]
48, 2, 2, 61253, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2951)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)  (2676  2951)]
67, 3, 3, 60950, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
48, 2, 2, 60884, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2951)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)  (2676  2951)]
67, 1, 1, 60791, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
55, 2, 2, 60699, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
48, 2, 2, 60633, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2951)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)  (2676  2951)]
57, 1, 1, 60580, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
68, 1, 1, 60474, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
57, 1, 1, 60421, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
209, 1, 1, 60288, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  76)  ('type_0'  1639)  ('type_1'  'type_1')  ('type_1'  347)  (76  1639)  (1452  76)  (1452  1639)  (2394  76)  (2394  1452)  (347  697)  (347  1983)  (697  1452)  (697  2394)  (1983  697)  (1983  2394)]
67, 1, 1, 60195, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
0, 2, 0, 60205, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)]
209, 2, 4, 59935, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  76)  ('type_0'  1639)  ('type_1'  'type_1')  ('type_1'  347)  (76  1639)  (1452  76)  (1452  1639)  (2394  76)  (2394  1452)  (347  697)  (347  1983)  (697  1452)  (697  2394)  (1983  697)  (1983  2394)]
68, 2, 3, 59715, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
0, 4, 0, 59723, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)]
57, 2, 2, 59605, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
1, 1, 1, 59592, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)]
68, 1, 1, 59486, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
1, 8, 8, 59298, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)]
56, 2, 2, 59180, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
783, 1, 1, 59140, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2269)  ('type_1'  'type_1')  ('type_1'  190)  ('type_1'  1038)  (190  749)  (749  2269)  (1038  749)  (1038  2269)]
55, 1, 1, 59100, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
56, 1, 1, 59047, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
48, 1, 1, 59020, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2951)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)  (2676  2951)]
59, 2, 3, 58880, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2556)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2556)]
67, 2, 2, 58682, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
59, 1, 1, 58616, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2556)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2556)]
214, 3, 2, 58549, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  76)  ('type_1'  'type_1')  ('type_1'  2803)  (1452  76)  (2394  76)  (2394  1452)  (2803  1452)]
68, 1, 1, 58443, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
59, 1, 1, 58377, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2556)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2556)]
56, 1, 1, 58324, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
1, 3, 3, 58261, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)]
56, 2, 2, 58143, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
1, 2, 2, 58105, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)]
59, 1, 1, 58039, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2556)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2556)]
1, 8, 8, 57851, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)]
48, 1, 1, 57824, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2951)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)  (2676  2951)]
67, 2, 2, 57626, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2197)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2632  2556)  (2676  1480)  (2676  2632)  (1480  2197)  (1480  2556)  (2556  2197)]
57, 1, 1, 57573, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_1'  'type_1')  ('type_1'  960)  ('type_1'  2676)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
56, 2, 2, 57455, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1480)  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2632  1480)  (2676  1480)  (2676  2632)]
0, 2, 0, 57465, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)]
214, 1, 1, 57438, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  76)  ('type_1'  'type_1')  ('type_1'  2803)  (1452  76)  (2394  76)  (2394  1452)  (2803  1452)]
209, 1, 3, 57313, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  76)  ('type_0'  1639)  ('type_1'  'type_1')  ('type_1'  347)  (76  1639)  (1452  76)  (1452  1639)  (2394  76)  (2394  1452)  (347  697)  (347  1983)  (697  1452)  (697  2394)  (1983  697)  (1983  2394)]
1, 2, 1, 57272, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)  (960  2676)  (2676  2632)]
328, 3, 3, 57130, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1232)  ('type_0'  1982)  ('type_1'  'type_1')  ('type_1'  2198)  ('type_1'  1895)  (1895  1232)  (1895  2198)  (2198  1232)  (2198  1982)]
90, 1, 0, 57127, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  2701)  (960  2632)  (2701  960)]
0, 2, 0, 57137, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2632)  ('type_1'  'type_1')  ('type_1'  960)  (960  2632)]
195, 2, 2, 57086, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1639)  ('type_1'  'type_1')  ('type_1'  1452)  (76  1639)  (1452  76)  (1452  1639)  (2394  76)  (2394  1452)]
