rule_id, collapses, edges_approx, total_cost, rule_details
256, 5, 5, 78906, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
259, 2, 2, 78788, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
360, 6, 6, 78572, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
257, 1, 1, 78519, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
359, 6, 6, 78381, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
257, 1, 1, 78328, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
405, 8, 8, 78067, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  (329  1336)  (700  329)  (700  1336)]
0, 1, 0, 78078, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
256, 1, 1, 78038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 3, 2, 78051, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 1, 1, 78038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 25, 25, 78075, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
405, 1, 1, 78049, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  (329  1336)  (700  329)  (700  1336)]
248, 1, 1, 78062, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 1, 1, 78049, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 2, 2, 78063, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 1, 1, 78023, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 15, 15, 78050, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 2, 2, 78012, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 20, 20, 78044, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
247, 1, 0, 78055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
0, 1, 1, 78068, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
248, 28, 26, 78104, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 1, 1, 78091, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
0, 2, 2, 78105, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
360, 1, 1, 78079, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
0, 2, 2, 78093, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
360, 1, 1, 78067, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
0, 2, 2, 78081, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
359, 1, 1, 78068, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
543, 1, 0, 78100, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  463)  ('type_1'  'type_1')  ('type_1'  2809)  (463  2809)]
359, 1, 1, 78087, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
256, 2, 4, 78001, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
543, 12, 12, 78025, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  463)  ('type_1'  'type_1')  ('type_1'  2809)  (463  2809)]
0, 1, 1, 78038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
256, 1, 2, 78001, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 3, 3, 78016, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 2, 3, 77927, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
359, 1, 1, 77914, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
259, 1, 2, 77864, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
360, 1, 1, 77838, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
1870, 2, 3, 77717, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1222)  ('type_1'  'type_1')  ('type_1'  1096)  (497  1222)  (497  1757)  (1096  497)  (1096  1964)  (1757  1222)  (1964  497)  (1964  1757)  (2896  1096)  (2896  1964)]
404, 2, 1, 77707, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  (329  1336)  (700  329)  (700  1336)]
256, 2, 4, 77621, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
262, 1, 2, 77533, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  1118)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1118)  (329  1336)  (700  329)  (700  1336)  (1336  1118)  (2084  329)  (2084  700)]
248, 3, 2, 77546, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
1870, 1, 2, 77457, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1222)  ('type_1'  'type_1')  ('type_1'  1096)  (497  1222)  (497  1757)  (1096  497)  (1096  1964)  (1757  1222)  (1964  497)  (1964  1757)  (2896  1096)  (2896  1964)]
256, 1, 1, 77417, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
247, 1, 0, 77428, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
0, 2, 2, 77442, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
259, 1, 2, 77392, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 2, 2, 77406, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
360, 1, 1, 77380, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 1, 1, 77393, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
1870, 1, 2, 77304, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1222)  ('type_1'  'type_1')  ('type_1'  1096)  (497  1222)  (497  1757)  (1096  497)  (1096  1964)  (1757  1222)  (1964  497)  (1964  1757)  (2896  1096)  (2896  1964)]
248, 18, 17, 77332, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 5, 9, 77096, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
359, 1, 1, 77083, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
0, 4, 4, 77099, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
248, 6, 6, 77117, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
1870, 1, 2, 77028, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1222)  ('type_1'  'type_1')  ('type_1'  1096)  (497  1222)  (497  1757)  (1096  497)  (1096  1964)  (1757  1222)  (1964  497)  (1964  1757)  (2896  1096)  (2896  1964)]
359, 1, 1, 77015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
247, 3, 3, 77030, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
256, 1, 2, 76993, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
0, 1, 1, 77006, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
248, 3, 2, 77019, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 1, 2, 76982, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
247, 2, 2, 76996, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
259, 1, 2, 76946, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 1, 0, 76957, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
257, 1, 2, 76907, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 3, 3, 76922, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 1, 2, 76885, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
400, 3, 3, 76882, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1336)]
360, 1, 1, 76856, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
400, 2, 2, 76844, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1336)]
359, 1, 1, 76831, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 3, 3, 76846, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
400, 16, 16, 76666, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1336)]
256, 7, 13, 76332, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
359, 1, 1, 76319, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 4, 3, 76333, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 1, 1, 76320, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
0, 4, 4, 76336, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (329  1200)]
255, 5, 10, 76144, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
256, 2, 4, 76058, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
259, 1, 2, 76008, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 1, 1, 76021, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
404, 1, 1, 76008, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  (329  1336)  (700  329)  (700  1336)]
255, 1, 2, 75971, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 2, 2, 75985, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 2, 4, 75899, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
259, 1, 2, 75849, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 23, 22, 75882, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 1, 1, 75869, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 4, 4, 75885, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 1, 1, 75872, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 12, 11, 75894, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
257, 1, 1, 75841, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
360, 1, 1, 75815, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 4, 4, 75831, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
247, 2, 1, 75843, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
248, 3, 3, 75858, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
247, 3, 2, 75871, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
405, 1, 1, 75845, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  700)  (329  1336)  (700  329)  (700  1336)]
247, 7, 7, 75864, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
248, 1, 1, 75877, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
7787, 2, 0, 75882, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  685)  ('type_1'  'type_1')  ('type_1'  685)  (602  685)  (685  602)]
359, 1, 1, 75869, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
248, 3, 3, 75884, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
247, 2, 1, 75896, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  329)  (2084  329)]
259, 1, 2, 75846, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  700)  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
256, 2, 4, 75760, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 5, 5, 75777, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 1, 2, 75740, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
257, 1, 2, 75690, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 5, 5, 75707, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
359, 1, 1, 75694, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
256, 1, 2, 75657, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 1, 1, 75670, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 1, 2, 75633, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
248, 9, 9, 75654, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (2084  329)]
256, 2, 4, 75568, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1336)  ('type_1'  'type_1')  ('type_1'  2084)  (329  1336)  (700  329)  (700  1336)  (2084  329)  (2084  700)]
359, 1, 1, 75555, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  329)  ('type_1'  'type_1')  ('type_1'  2084)  (700  329)  (2084  329)  (2084  700)]
