model	gen	abs_mean	abs95d	abs95u
BTER	1	0.5741258	0.5693193	0.5789323
BTER	2	0.5929768	0.5895507	0.5964029
BTER	3	0.6009809	0.5975765	0.6043853
BTER	4	0.6110713	0.6074548	0.6146877
BTER	5	0.6162415	0.6129168	0.6195663
BTER	6	0.6177440	0.6138828	0.6216051
BTER	7	0.6213204	0.6174555	0.6251853
BTER	8	0.6285450	0.6249895	0.6321005
BTER	9	0.6335269	0.6300278	0.6370260
BTER	10	0.6315237	0.6277870	0.6352603
BTER	11	0.6329636	0.6291713	0.6367558
BTER	12	0.6328542	0.6299814	0.6357270
BTER	13	0.6346380	0.6317844	0.6374916
BTER	14	0.6356289	0.6331263	0.6381314
BTER	15	0.6383278	0.6362471	0.6404086
BTER	16	0.6383111	0.6358313	0.6407909
BTER	17	0.6385000	0.6363215	0.6406785
BTER	18	0.6390230	0.6365760	0.6414701
BTER	19	0.6428161	0.6399151	0.6457171
BTER	20	0.6448749	0.6421522	0.6475976
