model	gen	abs_mean	abs95d	abs95u
GraphRNN	1	0.9019822	0.9002251	0.9037392
GraphRNN	2	0.9894423	0.9880171	0.9908676
GraphRNN	3	0.9966633	0.9965062	0.9968204
