model	gen	abs_mean	abs95d	abs95u
BTER	1	0.9888393	0.9884961	0.9891826
BTER	2	0.9886050	0.9881590	0.9890511
BTER	3	0.9886194	0.9882023	0.9890364
BTER	4	0.9889338	0.9885677	0.9892998
BTER	5	0.9890085	0.9885512	0.9894658
BTER	6	0.9886785	0.9881875	0.9891696
BTER	7	0.9882069	0.9874275	0.9889864
BTER	8	0.9886765	0.9880411	0.9893119
BTER	9	0.9884722	0.9879557	0.9889887
BTER	10	0.9887561	0.9882511	0.9892612
BTER	11	0.9879446	0.9871535	0.9887357
BTER	12	0.9883748	0.9877162	0.9890334
BTER	13	0.9878797	0.9872604	0.9884991
BTER	14	0.9882586	0.9876542	0.9888629
BTER	15	0.9882003	0.9875446	0.9888559
BTER	16	0.9877724	0.9870179	0.9885268
BTER	17	0.9876407	0.9868552	0.9884262
BTER	18	0.9879396	0.9871982	0.9886811
BTER	19	0.9874909	0.9866760	0.9883057
BTER	20	0.9866491	0.9855487	0.9877494
