model	gen	abs_mean	abs95d	abs95u
BUGGE	1	0.9296293	0.9276767	0.9315819
BUGGE	2	0.9307482	0.9289424	0.9325540
BUGGE	3	0.9320478	0.9306165	0.9334790
BUGGE	4	0.9324565	0.9309974	0.9339157
BUGGE	5	0.9314271	0.9297295	0.9331247
BUGGE	6	0.9316087	0.9299819	0.9332356
BUGGE	7	0.9301513	0.9283945	0.9319081
BUGGE	8	0.9314258	0.9297319	0.9331197
BUGGE	9	0.9306355	0.9287635	0.9325076
BUGGE	10	0.9322471	0.9305586	0.9339357
BUGGE	11	0.9325239	0.9309196	0.9341281
BUGGE	12	0.9309843	0.9293526	0.9326159
BUGGE	13	0.9305652	0.9290373	0.9320931
BUGGE	14	0.9294676	0.9276777	0.9312576
BUGGE	15	0.9307405	0.9288788	0.9326023
BUGGE	16	0.9326957	0.9312978	0.9340936
BUGGE	17	0.9314422	0.9295137	0.9333706
BUGGE	18	0.9309468	0.9293665	0.9325271
BUGGE	19	0.9299148	0.9284076	0.9314220
BUGGE	20	0.9299312	0.9282547	0.9316076
