model	gen	abs_mean	abs95d	abs95u
SBM	1	0.0183701	0.0174494	0.0192908
SBM	2	0.0192314	0.0175858	0.0208770
SBM	3	0.0203484	0.0175435	0.0231533
SBM	4	0.0204838	0.0175070	0.0234607
SBM	5	0.0209659	0.0178122	0.0241196
SBM	6	0.0222128	0.0186938	0.0257318
SBM	7	0.0206933	0.0176015	0.0237851
SBM	8	0.0199683	0.0177986	0.0221379
SBM	9	0.0196578	0.0171090	0.0222066
SBM	10	0.0213844	0.0170462	0.0257225
SBM	11	0.0196149	0.0177754	0.0214544
SBM	12	0.0182401	0.0169798	0.0195003
SBM	13	0.0196685	0.0167163	0.0226207
SBM	14	0.0191614	0.0172253	0.0210975
SBM	15	0.0195360	0.0166011	0.0224708
SBM	16	0.0187437	0.0164639	0.0210236
SBM	17	0.0187000	0.0164982	0.0209019
SBM	18	0.0184485	0.0162380	0.0206590
SBM	19	0.0183179	0.0157618	0.0208740
SBM	20	0.0189917	0.0162114	0.0217719
