model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	0.7178804	0.6553582	0.7804025
GCN_AE	2	0.7528471	0.7506497	0.7550445
GCN_AE	3	0.7516925	0.7516177	0.7517672
GCN_AE	4	0.7515601	0.7512816	0.7518387
GCN_AE	5	0.7517494	0.7516603	0.7518384
GCN_AE	6	0.7516778	0.7513845	0.7519711
GCN_AE	7	0.7519090	0.7516172	0.7522007
GCN_AE	8	0.7520325	0.7516531	0.7524119
GCN_AE	9	0.7518616	0.7514872	0.7522361
GCN_AE	10	0.7517088	0.7516844	0.7517333
GCN_AE	11	0.7517088	0.7516844	0.7517333
GCN_AE	12	0.7517088	0.7516844	0.7517333
GCN_AE	13	0.7517088	0.7516844	0.7517333
GCN_AE	14	0.7517088	0.7516844	0.7517333
GCN_AE	15	0.7517088	0.7516844	0.7517333
GCN_AE	16	0.7517088	0.7516844	0.7517333
GCN_AE	17	0.7517088	0.7516844	0.7517333
GCN_AE	18	0.7517088	0.7516844	0.7517333
GCN_AE	19	0.7517088	0.7516844	0.7517333
GCN_AE	20	0.7517088	0.7516844	0.7517333
