model	gen	abs_mean	abs95d	abs95u
Kronecker	1	0.6248609	0.6229577	0.6267640
Kronecker	2	0.6929541	0.6922283	0.6936799
Kronecker	3	0.7207824	0.7203061	0.7212587
Kronecker	4	0.7360983	0.7358200	0.7363766
Kronecker	5	0.7444103	0.7441874	0.7446331
Kronecker	6	0.7487687	0.7485817	0.7489557
Kronecker	7	0.7512691	0.7511686	0.7513696
Kronecker	8	0.7524179	0.7523555	0.7524803
Kronecker	9	0.7528858	0.7528606	0.7529111
Kronecker	10	0.7529108	0.7528899	0.7529316
Kronecker	11	0.7529095	0.7528879	0.7529311
Kronecker	12	0.7528996	0.7528817	0.7529174
Kronecker	13	0.7529227	0.7529020	0.7529434
Kronecker	14	0.7529062	0.7528795	0.7529330
Kronecker	15	0.7529150	0.7528898	0.7529403
Kronecker	16	0.7528974	0.7528656	0.7529292
Kronecker	17	0.7528787	0.7528493	0.7529081
Kronecker	18	0.7529302	0.7528804	0.7529801
Kronecker	19	0.7529411	0.7528793	0.7530030
Kronecker	20	0.7528816	0.7528234	0.7529399
