model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	0.3278577	0.3229908	0.3327247
GCN_AE	2	0.1768704	0.1550630	0.1986778
GCN_AE	3	0.1688779	0.1459773	0.1917786
GCN_AE	4	0.1623717	0.1406947	0.1840488
GCN_AE	5	0.1593528	0.1378380	0.1808676
GCN_AE	6	0.1586039	0.1379489	0.1792590
GCN_AE	7	0.1581474	0.1380271	0.1782678
GCN_AE	8	0.1579641	0.1380546	0.1778736
GCN_AE	9	0.1577913	0.1380838	0.1774989
GCN_AE	10	0.1577873	0.1380844	0.1774902
GCN_AE	11	0.1577873	0.1380844	0.1774902
GCN_AE	12	0.1577873	0.1380844	0.1774902
GCN_AE	13	0.1577873	0.1380844	0.1774902
GCN_AE	14	0.1577873	0.1380844	0.1774902
GCN_AE	15	0.1577873	0.1380844	0.1774902
GCN_AE	16	0.1577873	0.1380844	0.1774902
GCN_AE	17	0.1577873	0.1380844	0.1774902
GCN_AE	18	0.1577873	0.1380844	0.1774902
GCN_AE	19	0.1577873	0.1380844	0.1774902
GCN_AE	20	0.1577873	0.1380844	0.1774902
