model	gen	abs_mean	abs95d	abs95u
Linear_AE	1	0.1573943	0.1573722	0.1574164
Linear_AE	2	0.1552027	0.1551015	0.1553040
Linear_AE	3	0.1510077	0.1507289	0.1512864
Linear_AE	4	0.1495006	0.1491331	0.1498681
Linear_AE	5	0.1492052	0.1487390	0.1496713
Linear_AE	6	0.1488709	0.1483024	0.1494393
Linear_AE	7	0.1487050	0.1481512	0.1492588
Linear_AE	8	0.1483451	0.1477912	0.1488991
Linear_AE	9	0.1481668	0.1476372	0.1486965
Linear_AE	10	0.1479900	0.1474840	0.1484960
Linear_AE	11	0.1478282	0.1473375	0.1483190
Linear_AE	12	0.1477125	0.1472279	0.1481971
Linear_AE	13	0.1476263	0.1471376	0.1481150
Linear_AE	14	0.1475758	0.1470860	0.1480656
Linear_AE	15	0.1475418	0.1470533	0.1480303
Linear_AE	16	0.1475160	0.1470404	0.1479916
Linear_AE	17	0.1475031	0.1470348	0.1479715
Linear_AE	18	0.1474791	0.1470225	0.1479358
Linear_AE	19	0.1474557	0.1470117	0.1478996
Linear_AE	20	0.1474837	0.1470296	0.1479378
