model	gen	abs_mean	abs95d	abs95u
Erdos-Renyi	1	0.9032160	0.9015645	0.9048676
Erdos-Renyi	2	0.9036959	0.9021158	0.9052759
Erdos-Renyi	3	0.9038014	0.9023712	0.9052316
Erdos-Renyi	4	0.9045261	0.9032488	0.9058034
Erdos-Renyi	5	0.9040663	0.9024357	0.9056968
Erdos-Renyi	6	0.9031703	0.9015396	0.9048011
Erdos-Renyi	7	0.9045398	0.9030048	0.9060747
Erdos-Renyi	8	0.9027445	0.9011035	0.9043854
Erdos-Renyi	9	0.9034467	0.9017779	0.9051154
Erdos-Renyi	10	0.9049963	0.9033624	0.9066302
Erdos-Renyi	11	0.9042255	0.9025462	0.9059048
Erdos-Renyi	12	0.9033770	0.9015402	0.9052138
Erdos-Renyi	13	0.9037581	0.9017190	0.9057971
Erdos-Renyi	14	0.9038991	0.9016322	0.9061659
Erdos-Renyi	15	0.9028705	0.9005827	0.9051582
Erdos-Renyi	16	0.9035397	0.9013669	0.9057125
Erdos-Renyi	17	0.9025781	0.9004177	0.9047385
Erdos-Renyi	18	0.9033374	0.9014027	0.9052721
Erdos-Renyi	19	0.9029845	0.9009801	0.9049889
Erdos-Renyi	20	0.9014693	0.8992455	0.9036931
