model	gen	abs_mean	abs95d	abs95u
Linear_AE	1	0.9995000	0.9995000	0.9995000
Linear_AE	2	0.9995000	0.9995000	0.9995000
Linear_AE	3	0.9995000	0.9995000	0.9995000
Linear_AE	4	0.9995000	0.9995000	0.9995000
Linear_AE	5	0.9994984	0.9994958	0.9995009
Linear_AE	6	0.9994872	0.9994654	0.9995090
Linear_AE	7	0.9994666	0.9994163	0.9995170
Linear_AE	8	0.9994335	0.9993759	0.9994910
Linear_AE	9	0.9993115	0.9992220	0.9994010
Linear_AE	10	0.9992973	0.9992228	0.9993717
Linear_AE	11	0.9992362	0.9991530	0.9993193
Linear_AE	12	0.9992842	0.9991954	0.9993729
Linear_AE	13	0.9993418	0.9992551	0.9994285
Linear_AE	14	0.9993671	0.9992919	0.9994422
Linear_AE	15	0.9993736	0.9992987	0.9994484
Linear_AE	16	0.9993838	0.9993199	0.9994478
Linear_AE	17	0.9994011	0.9993262	0.9994761
Linear_AE	18	0.9994236	0.9993703	0.9994770
Linear_AE	19	0.9994221	0.9993744	0.9994698
Linear_AE	20	0.9994319	0.9993812	0.9994827
