model	gen	abs_mean	abs95d	abs95u
GraphRNN	1	0.8303609	0.8208478	0.8398740
GraphRNN	2	0.9815224	0.9780725	0.9849723
GraphRNN	3	0.9809182	0.9785416	0.9832949
GraphRNN	4	0.9872339	0.9853661	0.9891017
GraphRNN	5	0.9728967	0.9703584	0.9754350
GraphRNN	6	0.9840794	0.9819796	0.9861792
GraphRNN	7	0.9676785	0.9644478	0.9709093
GraphRNN	8	0.9845174	0.9820979	0.9869369
GraphRNN	9	0.9674993	0.9642844	0.9707142
GraphRNN	10	0.9865003	0.9836203	0.9893803
GraphRNN	11	0.9705799	0.9677196	0.9734402
GraphRNN	12	0.9887862	0.9864577	0.9911146
