,name,orig_n,orig_m,model,sel,trial_id,gen_id,gen_n,gen_m,deltacon0,lambda_dist,degree_cvm,pagerank_cvm,pgd_pearson,pgd_spearman,node_diff,edge_diff,num_components,giant_frac,num_clusters,modularity
515,flights,2905,15645,CNRG,fast,26,16,2765,8482,10689.083,37.122,0.129,0.187,inf,inf,140.0,7163.0,1,1.0,24,0.5012580839594797
516,flights,2905,15645,CNRG,fast,26,17,2779,8433,10757.674,37.587,0.144,0.193,inf,inf,126.0,7212.0,1,1.0,21,0.4986348895104973
517,flights,2905,15645,CNRG,fast,26,18,2797,8404,10787.566,38.069,0.146,0.195,inf,inf,108.0,7241.0,1,1.0,25,0.48792016663944393
518,flights,2905,15645,CNRG,fast,26,19,2787,8369,10769.484,38.47,0.132,0.201,inf,inf,118.0,7276.0,1,1.0,24,0.47243954079431644
519,flights,2905,15645,CNRG,fast,26,20,2763,8295,10823.907,38.747,0.138,0.202,inf,inf,142.0,7350.0,1,1.0,20,0.44983156879693603
520,flights,2905,15645,CNRG,fast,27,1,2898,13638,11451.616,8.913,0.083,0.022,inf,inf,7.0,2007.0,1,1.0,43,0.6379343527024297
521,flights,2905,15645,CNRG,fast,27,2,2910,12420,12678.208,18.43,0.068,0.032,inf,inf,5.0,3225.0,1,1.0,41,0.6254563343887198
522,flights,2905,15645,CNRG,fast,27,3,2938,11609,12552.351,22.339,0.075,0.043,inf,inf,33.0,4036.0,1,1.0,48,0.61469701970739
523,flights,2905,15645,CNRG,fast,27,4,2923,10967,12332.782,26.823,0.088,0.06,inf,inf,18.0,4678.0,1,1.0,28,0.6040828288225172
524,flights,2905,15645,CNRG,fast,27,5,2940,10542,12209.52,29.069,0.086,0.071,inf,inf,35.0,5103.0,1,1.0,44,0.5960777995425407
525,flights,2905,15645,CNRG,fast,27,6,2937,10201,12244.731,31.532,0.09,0.088,inf,inf,32.0,5444.0,1,1.0,50,0.584731164931798
526,flights,2905,15645,CNRG,fast,27,7,2908,9899,12057.336,32.726,0.112,0.094,inf,inf,3.0,5746.0,1,1.0,51,0.5753490137243411
527,flights,2905,15645,CNRG,fast,27,8,2879,9612,11909.488,33.637,0.17,0.108,inf,inf,26.0,6033.0,1,1.0,47,0.5736771665723712
528,flights,2905,15645,CNRG,fast,27,9,2856,9361,11748.89,34.592,0.152,0.116,inf,inf,49.0,6284.0,1,1.0,35,0.5603865957901893
529,flights,2905,15645,CNRG,fast,27,10,2870,9260,11906.943,35.534,0.179,0.126,inf,inf,35.0,6385.0,1,1.0,31,0.5603220731542342
530,flights,2905,15645,CNRG,fast,27,11,2870,9099,11730.493,35.982,0.141,0.131,inf,inf,35.0,6546.0,1,1.0,49,0.5573971690747492
531,flights,2905,15645,CNRG,fast,27,12,2882,9028,11490.37,36.504,0.182,0.143,inf,inf,23.0,6617.0,1,1.0,30,0.5482868711117618
532,flights,2905,15645,CNRG,fast,27,13,2904,8967,11561.539,37.021,0.203,0.148,inf,inf,1.0,6678.0,1,1.0,32,0.5364374402361461
533,flights,2905,15645,CNRG,fast,27,14,2925,8937,11582.268,37.562,0.111,0.152,inf,inf,20.0,6708.0,1,1.0,25,0.5250611403142025
534,flights,2905,15645,CNRG,fast,27,15,2905,8812,11489.655,38.149,0.072,0.164,inf,inf,0.0,6833.0,1,1.0,28,0.5236372470256279
535,flights,2905,15645,CNRG,fast,27,16,2888,8749,11437.227,38.356,0.147,0.17,inf,inf,17.0,6896.0,1,1.0,23,0.5148157487123165
536,flights,2905,15645,CNRG,fast,27,17,2883,8683,11467.939,38.607,0.147,0.177,inf,inf,22.0,6962.0,1,1.0,22,0.5083491181961588
537,flights,2905,15645,CNRG,fast,27,18,2888,8620,11582.978,38.913,0.156,0.178,inf,inf,17.0,7025.0,1,1.0,27,0.4976094551601251
538,flights,2905,15645,CNRG,fast,27,19,2878,8572,11520.786,38.928,0.144,0.183,inf,inf,27.0,7073.0,1,1.0,24,0.48834843484380563
539,flights,2905,15645,CNRG,fast,27,20,2889,8535,11482.741,38.999,0.125,0.19,inf,inf,16.0,7110.0,1,1.0,24,0.48156951853030133
540,flights,2905,15645,CNRG,fast,28,1,2878,13580,11318.481,10.148,0.101,0.027,inf,inf,27.0,2065.0,1,1.0,29,0.638466492134105
541,flights,2905,15645,CNRG,fast,28,2,2864,12306,11281.498,16.494,0.096,0.047,inf,inf,41.0,3339.0,1,1.0,42,0.629164351192064
542,flights,2905,15645,CNRG,fast,28,3,2854,11451,11563.953,22.182,0.125,0.067,inf,inf,51.0,4194.0,1,1.0,44,0.6159392793773036
543,flights,2905,15645,CNRG,fast,28,4,2838,10778,11447.521,26.192,0.131,0.074,inf,inf,67.0,4867.0,1,1.0,45,0.6053899373241318
544,flights,2905,15645,CNRG,fast,28,5,2837,10329,11992.613,28.808,0.156,0.079,inf,inf,68.0,5316.0,1,1.0,43,0.5946135666441447
545,flights,2905,15645,CNRG,fast,28,6,2831,9922,12751.527,31.268,0.15,0.091,inf,inf,74.0,5723.0,1,1.0,44,0.5813765837552257
546,flights,2905,15645,CNRG,fast,28,7,2843,9680,12713.588,32.724,0.159,0.103,inf,inf,62.0,5965.0,1,1.0,38,0.5753983675978417
547,flights,2905,15645,CNRG,fast,28,8,2823,9424,12469.314,33.536,0.155,0.112,inf,inf,82.0,6221.0,1,1.0,39,0.5636858393643659
548,flights,2905,15645,CNRG,fast,28,9,2808,9235,12218.333,35.165,0.171,0.123,inf,inf,97.0,6410.0,1,1.0,39,0.5482908909485794
549,flights,2905,15645,CNRG,fast,28,10,2787,9066,12304.433,36.209,0.2,0.134,inf,inf,118.0,6579.0,1,1.0,39,0.5426456019827437
550,flights,2905,15645,CNRG,fast,28,11,2793,8951,12087.541,37.028,0.199,0.146,inf,inf,112.0,6694.0,1,1.0,34,0.5224069584973744
551,flights,2905,15645,CNRG,fast,28,12,2779,8829,12105.523,37.648,0.195,0.153,inf,inf,126.0,6816.0,1,1.0,29,0.5143064560062619
552,flights,2905,15645,CNRG,fast,28,13,2762,8729,12100.763,38.04,0.191,0.16,inf,inf,143.0,6916.0,1,1.0,25,0.5019358244806275
553,flights,2905,15645,CNRG,fast,28,14,2769,8674,11809.224,38.312,0.156,0.169,inf,inf,136.0,6971.0,1,1.0,24,0.49793305338362615
554,flights,2905,15645,CNRG,fast,28,15,2763,8616,11917.388,38.732,0.182,0.173,inf,inf,142.0,7029.0,1,1.0,27,0.4928738701355855
555,flights,2905,15645,CNRG,fast,28,16,2751,8567,11718.46,39.1,0.169,0.181,inf,inf,154.0,7078.0,1,1.0,25,0.48238316480634935
556,flights,2905,15645,CNRG,fast,28,17,2759,8534,11664.533,39.23,0.197,0.19,inf,inf,146.0,7111.0,1,1.0,27,0.4798961352785687
557,flights,2905,15645,CNRG,fast,28,18,2762,8490,11416.959,39.298,0.183,0.195,inf,inf,143.0,7155.0,1,1.0,23,0.46750526844441104
558,flights,2905,15645,CNRG,fast,28,19,2745,8438,11387.739,39.464,0.166,0.199,inf,inf,160.0,7207.0,1,1.0,23,0.4525388637087463
559,flights,2905,15645,CNRG,fast,28,20,2753,8441,11481.237,39.699,0.163,0.203,inf,inf,152.0,7204.0,1,1.0,28,0.4511947154433946
560,flights,2905,15645,CNRG,fast,29,1,2914,13687,10468.287,9.045,0.074,0.022,inf,inf,9.0,1958.0,1,1.0,31,0.6369470370854098
561,flights,2905,15645,CNRG,fast,29,2,2920,12512,11974.098,17.318,0.074,0.038,inf,inf,15.0,3133.0,1,1.0,36,0.6298030680827739
562,flights,2905,15645,CNRG,fast,29,3,2913,11720,11921.681,21.441,0.079,0.056,inf,inf,8.0,3925.0,1,1.0,43,0.619542430604899
563,flights,2905,15645,CNRG,fast,29,4,2904,11048,11880.035,24.481,0.148,0.066,inf,inf,1.0,4597.0,1,1.0,55,0.6082933734684699
564,flights,2905,15645,CNRG,fast,29,5,2884,10537,12015.184,27.875,0.142,0.079,inf,inf,21.0,5108.0,1,1.0,39,0.6013387938716813
565,flights,2905,15645,CNRG,fast,29,6,2899,10245,12089.065,29.784,0.146,0.087,inf,inf,6.0,5400.0,1,1.0,47,0.59188075650706
566,flights,2905,15645,CNRG,fast,29,7,2889,9924,12215.467,31.424,0.154,0.102,inf,inf,16.0,5721.0,1,1.0,44,0.5827025468124445
567,flights,2905,15645,CNRG,fast,29,8,2892,9705,12431.463,32.644,0.164,0.113,inf,inf,13.0,5940.0,1,1.0,41,0.5806772801243054
568,flights,2905,15645,CNRG,fast,29,9,2892,9489,12475.898,34.009,0.168,0.127,inf,inf,13.0,6156.0,1,1.0,40,0.5655496836828589
569,flights,2905,15645,CNRG,fast,29,10,2863,9312,12316.005,34.929,0.189,0.135,inf,inf,42.0,6333.0,1,1.0,29,0.5566249699700196
570,flights,2905,15645,CNRG,fast,29,11,2835,9129,12110.057,35.804,0.187,0.149,inf,inf,70.0,6516.0,1,1.0,25,0.5420181137822975
571,flights,2905,15645,CNRG,fast,29,12,2825,9019,12087.565,36.12,0.137,0.158,inf,inf,80.0,6626.0,1,1.0,27,0.53656162623556
572,flights,2905,15645,CNRG,fast,29,13,2852,8948,12018.863,37.156,0.147,0.161,inf,inf,53.0,6697.0,1,1.0,28,0.5277396082146706
573,flights,2905,15645,CNRG,fast,29,14,2868,8874,11850.196,37.376,0.149,0.171,inf,inf,37.0,6771.0,1,1.0,26,0.521446108590916
574,flights,2905,15645,CNRG,fast,29,15,2842,8733,11624.287,37.87,0.157,0.177,inf,inf,63.0,6912.0,1,1.0,23,0.5038002806230764
575,flights,2905,15645,CNRG,fast,29,16,2869,8727,11615.855,38.27,0.132,0.183,inf,inf,36.0,6918.0,1,1.0,26,0.5024588852317448
576,flights,2905,15645,CNRG,fast,29,17,2867,8704,11399.164,38.57,0.137,0.196,inf,inf,38.0,6941.0,1,1.0,21,0.4924668836758622
577,flights,2905,15645,CNRG,fast,29,18,2854,8632,11507.669,39.368,0.129,0.2,inf,inf,51.0,7013.0,1,1.0,21,0.4920298664537669
578,flights,2905,15645,CNRG,fast,29,19,2865,8609,11573.096,39.991,0.163,0.204,inf,inf,40.0,7036.0,1,1.0,20,0.4783870259469217
579,flights,2905,15645,CNRG,fast,29,20,2876,8536,11505.214,40.209,0.134,0.207,inf,inf,29.0,7109.0,1,1.0,25,0.45847254837332635
580,flights,2905,15645,CNRG,fast,30,1,2895,13589,10734.912,12.907,0.119,0.018,inf,inf,10.0,2056.0,1,1.0,28,0.635793639304983
581,flights,2905,15645,CNRG,fast,30,2,2871,12378,10819.723,17.341,0.129,0.037,inf,inf,34.0,3267.0,1,1.0,38,0.6205905165192699
582,flights,2905,15645,CNRG,fast,30,3,2897,11548,11266.498,22.151,0.141,0.059,inf,inf,8.0,4097.0,1,1.0,37,0.6119072181244615
583,flights,2905,15645,CNRG,fast,30,4,2915,10992,11225.576,25.371,0.079,0.07,inf,inf,10.0,4653.0,1,1.0,46,0.6091905665414457
584,flights,2905,15645,CNRG,fast,30,5,2942,10548,11869.249,28.547,0.098,0.076,inf,inf,37.0,5097.0,1,1.0,53,0.5984393409530865
585,flights,2905,15645,CNRG,fast,30,6,2931,10194,11897.219,30.313,0.096,0.088,inf,inf,26.0,5451.0,1,1.0,44,0.5923759659043818
586,flights,2905,15645,CNRG,fast,30,7,2944,9926,12042.854,32.694,0.108,0.098,inf,inf,39.0,5719.0,1,1.0,37,0.5840095256175162
587,flights,2905,15645,CNRG,fast,30,8,2958,9771,11736.733,34.535,0.099,0.109,inf,inf,53.0,5874.0,1,1.0,47,0.5718854721646844
588,flights,2905,15645,CNRG,fast,30,9,2956,9576,11655.291,35.399,0.113,0.116,inf,inf,51.0,6069.0,1,1.0,42,0.5600498795111555
589,flights,2905,15645,CNRG,fast,30,10,2952,9472,11699.403,35.957,0.108,0.123,inf,inf,47.0,6173.0,1,1.0,27,0.5466336291405826
590,flights,2905,15645,CNRG,fast,30,11,2968,9360,11644.639,36.586,0.105,0.131,inf,inf,63.0,6285.0,1,1.0,25,0.5368478111987726
591,flights,2905,15645,CNRG,fast,30,12,2947,9245,11668.198,37.088,0.109,0.143,inf,inf,42.0,6400.0,1,1.0,21,0.5280824125183068
592,flights,2905,15645,CNRG,fast,30,13,2926,9137,11829.018,37.597,0.103,0.151,inf,inf,21.0,6508.0,1,1.0,28,0.5198546755277004
593,flights,2905,15645,CNRG,fast,30,14,2955,9110,11903.918,38.051,0.106,0.155,inf,inf,50.0,6535.0,1,1.0,26,0.5163213546831565
594,flights,2905,15645,CNRG,fast,30,15,2927,9002,11871.992,38.385,0.083,0.165,inf,inf,22.0,6643.0,1,1.0,26,0.5108620052390537
595,flights,2905,15645,CNRG,fast,30,16,2932,8952,11836.155,38.967,0.095,0.17,inf,inf,27.0,6693.0,1,1.0,27,0.5023699590647689
596,flights,2905,15645,CNRG,fast,30,17,2924,8891,11755.17,39.147,0.103,0.176,inf,inf,19.0,6754.0,1,1.0,27,0.4879301020073644
597,flights,2905,15645,CNRG,fast,30,18,2951,8877,11665.972,39.472,0.135,0.182,inf,inf,46.0,6768.0,1,1.0,23,0.4824528465829469
598,flights,2905,15645,CNRG,fast,30,19,2974,8882,11776.137,39.667,0.115,0.187,inf,inf,69.0,6763.0,1,1.0,18,0.4704543003489267
599,flights,2905,15645,CNRG,fast,30,20,2989,8874,12112.077,40.304,0.085,0.19,inf,inf,84.0,6771.0,1,1.0,19,0.4534171499431934
600,flights,2905,15645,CNRG,fast,31,1,2879,13682,11343.644,10.252,0.093,0.029,inf,inf,26.0,1963.0,1,1.0,33,0.6412334705526777
601,flights,2905,15645,CNRG,fast,31,2,2880,12418,11572.218,18.656,0.11,0.044,inf,inf,25.0,3227.0,1,1.0,36,0.6320187665746656
602,flights,2905,15645,CNRG,fast,31,3,2868,11471,12459.957,23.501,0.146,0.055,inf,inf,37.0,4174.0,1,1.0,31,0.6242375954050474
603,flights,2905,15645,CNRG,fast,31,4,2853,10748,12314.944,27.554,0.15,0.066,inf,inf,52.0,4897.0,1,1.0,36,0.6100685690270974
604,flights,2905,15645,CNRG,fast,31,5,2855,10261,12396.01,30.425,0.156,0.077,inf,inf,50.0,5384.0,1,1.0,42,0.5937166216500342
605,flights,2905,15645,CNRG,fast,31,6,2862,9933,12303.223,31.609,0.169,0.089,inf,inf,43.0,5712.0,1,1.0,41,0.5887738596608963
606,flights,2905,15645,CNRG,fast,31,7,2873,9637,12004.024,33.292,0.152,0.095,inf,inf,32.0,6008.0,1,1.0,37,0.5845080597097269
607,flights,2905,15645,CNRG,fast,31,8,2885,9453,11916.155,34.205,0.181,0.103,inf,inf,20.0,6192.0,1,1.0,36,0.5713450809529885
608,flights,2905,15645,CNRG,fast,31,9,2857,9231,11663.445,35.174,0.176,0.118,inf,inf,48.0,6414.0,1,1.0,43,0.5648204410207693
609,flights,2905,15645,CNRG,fast,31,10,2832,9038,11721.493,36.54,0.188,0.127,inf,inf,73.0,6607.0,1,1.0,36,0.5568309024555209
610,flights,2905,15645,CNRG,fast,31,11,2832,8885,11813.779,37.193,0.185,0.134,inf,inf,73.0,6760.0,1,1.0,26,0.5504554254022433
611,flights,2905,15645,CNRG,fast,31,12,2851,8789,11733.465,37.507,0.163,0.137,inf,inf,54.0,6856.0,1,1.0,22,0.5371081760432942
612,flights,2905,15645,CNRG,fast,31,13,2850,8672,11525.147,37.957,0.155,0.15,inf,inf,55.0,6973.0,1,1.0,25,0.5326496806322419
613,flights,2905,15645,CNRG,fast,31,14,2838,8582,11480.734,38.45,0.184,0.156,inf,inf,67.0,7063.0,1,1.0,20,0.5209061963871532
614,flights,2905,15645,CNRG,fast,31,15,2855,8537,11422.269,39.05,0.2,0.16,inf,inf,50.0,7108.0,1,1.0,19,0.5126058225638239
615,flights,2905,15645,CNRG,fast,31,16,2838,8421,11192.412,39.354,0.201,0.166,inf,inf,67.0,7224.0,1,1.0,18,0.5077719900011337
616,flights,2905,15645,CNRG,fast,31,17,2853,8384,11074.621,39.863,0.157,0.174,inf,inf,52.0,7261.0,1,1.0,16,0.5000157913929112
617,flights,2905,15645,CNRG,fast,31,18,2829,8277,11141.291,40.31,0.165,0.18,inf,inf,76.0,7368.0,1,1.0,18,0.49095832007042495
618,flights,2905,15645,CNRG,fast,31,19,2821,8222,11194.914,40.53,0.156,0.186,inf,inf,84.0,7423.0,1,1.0,18,0.48087518574351346
619,flights,2905,15645,CNRG,fast,31,20,2801,8149,11229.133,40.925,0.146,0.196,inf,inf,104.0,7496.0,1,1.0,19,0.47783021799425035
620,flights,2905,15645,CNRG,fast,32,1,2931,13612,11907.199,11.095,0.068,0.025,inf,inf,26.0,2033.0,1,1.0,35,0.6401349792567779
621,flights,2905,15645,CNRG,fast,32,2,2949,12459,11903.49,17.754,0.072,0.037,inf,inf,44.0,3186.0,1,1.0,46,0.6342632778446122
622,flights,2905,15645,CNRG,fast,32,3,2924,11567,12314.439,24.216,0.086,0.054,inf,inf,19.0,4078.0,1,1.0,41,0.6210587899566621
623,flights,2905,15645,CNRG,fast,32,4,2916,10995,12441.546,27.271,0.091,0.073,inf,inf,11.0,4650.0,1,1.0,47,0.6090715176872535
624,flights,2905,15645,CNRG,fast,32,5,2893,10499,12939.479,29.626,0.175,0.08,inf,inf,12.0,5146.0,1,1.0,50,0.5985601194008822
625,flights,2905,15645,CNRG,fast,32,6,2878,10146,12522.193,31.197,0.176,0.091,inf,inf,27.0,5499.0,1,1.0,41,0.5853931185414419
626,flights,2905,15645,CNRG,fast,32,7,2862,9880,12458.878,32.477,0.203,0.101,inf,inf,43.0,5765.0,1,1.0,34,0.5766957282941862
627,flights,2905,15645,CNRG,fast,32,8,2836,9669,12249.41,34.115,0.206,0.115,inf,inf,69.0,5976.0,1,1.0,34,0.5687149071113942
628,flights,2905,15645,CNRG,fast,32,9,2822,9452,12324.936,35.286,0.175,0.128,inf,inf,83.0,6193.0,1,1.0,30,0.564088163389281
629,flights,2905,15645,CNRG,fast,32,10,2836,9314,12704.565,36.36,0.186,0.135,inf,inf,69.0,6331.0,1,1.0,35,0.5501248487099726
630,flights,2905,15645,CNRG,fast,32,11,2822,9163,12462.928,36.828,0.179,0.145,inf,inf,83.0,6482.0,1,1.0,33,0.5474699319867637
631,flights,2905,15645,CNRG,fast,32,12,2825,9055,12220.09,37.494,0.187,0.152,inf,inf,80.0,6590.0,1,1.0,26,0.5354776458119451
632,flights,2905,15645,CNRG,fast,32,13,2815,8932,12373.822,37.871,0.197,0.159,inf,inf,90.0,6713.0,1,1.0,22,0.5194271606599616
633,flights,2905,15645,CNRG,fast,32,14,2818,8847,12575.385,38.413,0.206,0.165,inf,inf,87.0,6798.0,1,1.0,23,0.5182928748062989
634,flights,2905,15645,CNRG,fast,32,15,2789,8719,12548.077,38.387,0.147,0.166,inf,inf,116.0,6926.0,1,1.0,26,0.5154816117096965
635,flights,2905,15645,CNRG,fast,32,16,2805,8666,12300.633,38.442,0.168,0.164,inf,inf,100.0,6979.0,1,1.0,25,0.5115572054780189
636,flights,2905,15645,CNRG,fast,32,17,2814,8617,12244.794,39.411,0.179,0.174,inf,inf,91.0,7028.0,1,1.0,23,0.5064280837021268
637,flights,2905,15645,CNRG,fast,32,18,2830,8583,12015.698,39.834,0.182,0.181,inf,inf,75.0,7062.0,1,1.0,23,0.4937886845108322
638,flights,2905,15645,CNRG,fast,32,19,2855,8575,12152.48,40.062,0.162,0.187,inf,inf,50.0,7070.0,1,1.0,22,0.4868805548708447
639,flights,2905,15645,CNRG,fast,32,20,2837,8525,12121.541,40.649,0.173,0.193,inf,inf,68.0,7120.0,1,1.0,19,0.47803859959924655
640,flights,2905,15645,CNRG,fast,33,1,2890,13859,11032.412,9.784,0.086,0.021,inf,inf,15.0,1786.0,1,1.0,34,0.6403827533713796
641,flights,2905,15645,CNRG,fast,33,2,2884,12490,11640.237,17.939,0.094,0.04,inf,inf,21.0,3155.0,1,1.0,40,0.6281966934636577
642,flights,2905,15645,CNRG,fast,33,3,2893,11658,12488.199,22.856,0.122,0.055,inf,inf,12.0,3987.0,1,1.0,38,0.6156232233511834
643,flights,2905,15645,CNRG,fast,33,4,2901,11028,13225.945,26.495,0.132,0.073,inf,inf,4.0,4617.0,1,1.0,40,0.6043061005461222
644,flights,2905,15645,CNRG,fast,33,5,2891,10574,12953.658,28.95,0.136,0.091,inf,inf,14.0,5071.0,1,1.0,34,0.5915068459850396
645,flights,2905,15645,CNRG,fast,33,6,2882,10215,12913.174,31.089,0.161,0.1,inf,inf,23.0,5430.0,1,1.0,35,0.5806059203387572
646,flights,2905,15645,CNRG,fast,33,7,2899,9858,12341.252,32.703,0.14,0.108,inf,inf,6.0,5787.0,1,1.0,32,0.5715248638600775
647,flights,2905,15645,CNRG,fast,33,8,2912,9682,12073.909,34.005,0.09,0.117,inf,inf,7.0,5963.0,1,1.0,26,0.5608652452257776
648,flights,2905,15645,CNRG,fast,33,9,2887,9498,11919.062,34.547,0.157,0.126,inf,inf,18.0,6147.0,1,1.0,25,0.5572944815636729
649,flights,2905,15645,CNRG,fast,33,10,2887,9368,12150.669,35.475,0.171,0.134,inf,inf,18.0,6277.0,1,1.0,20,0.5418407315435433
650,flights,2905,15645,CNRG,fast,33,11,2884,9231,12007.65,36.336,0.177,0.142,inf,inf,21.0,6414.0,1,1.0,20,0.5302044993742091
651,flights,2905,15645,CNRG,fast,33,12,2866,9119,11993.035,37.242,0.168,0.153,inf,inf,39.0,6526.0,1,1.0,19,0.5255172734585474
652,flights,2905,15645,CNRG,fast,33,13,2857,9035,12210.608,37.754,0.141,0.16,inf,inf,48.0,6610.0,1,1.0,17,0.5144046594915122
653,flights,2905,15645,CNRG,fast,33,14,2829,8921,12200.204,37.981,0.169,0.166,inf,inf,76.0,6724.0,1,1.0,20,0.5077953812489081
654,flights,2905,15645,CNRG,fast,33,15,2839,8841,12225.812,38.518,0.141,0.175,inf,inf,66.0,6804.0,1,1.0,21,0.5032247174987449
655,flights,2905,15645,CNRG,fast,33,16,2812,8728,12092.678,38.799,0.146,0.185,inf,inf,93.0,6917.0,1,1.0,21,0.4891328247804511
656,flights,2905,15645,CNRG,fast,33,17,2802,8645,12079.693,39.162,0.161,0.191,inf,inf,103.0,7000.0,1,1.0,18,0.49312775866792485
657,flights,2905,15645,CNRG,fast,33,18,2786,8593,12008.138,39.542,0.159,0.198,inf,inf,119.0,7052.0,1,1.0,23,0.4872547335646192
658,flights,2905,15645,CNRG,fast,33,19,2777,8519,12331.268,40.213,0.153,0.202,inf,inf,128.0,7126.0,1,1.0,20,0.46929725357490343
659,flights,2905,15645,CNRG,fast,33,20,2767,8444,12096.051,40.477,0.152,0.208,inf,inf,138.0,7201.0,1,1.0,19,0.4592183215706408
660,flights,2905,15645,CNRG,fast,34,1,2929,13713,11363.446,12.229,0.069,0.026,inf,inf,24.0,1932.0,1,1.0,26,0.6423412461635993
661,flights,2905,15645,CNRG,fast,34,2,2948,12520,11593.573,19.555,0.072,0.046,inf,inf,43.0,3125.0,1,1.0,37,0.6337924943094247
662,flights,2905,15645,CNRG,fast,34,3,2927,11631,12923.681,25.093,0.087,0.062,inf,inf,22.0,4014.0,1,1.0,40,0.6226610456207251
663,flights,2905,15645,CNRG,fast,34,4,2953,11118,12957.841,28.912,0.097,0.072,inf,inf,48.0,4527.0,1,1.0,40,0.6117750302961111
664,flights,2905,15645,CNRG,fast,34,5,2935,10690,12875.908,30.875,0.096,0.084,inf,inf,30.0,4955.0,1,1.0,43,0.6047586634475628
665,flights,2905,15645,CNRG,fast,34,6,2936,10365,12735.255,31.91,0.095,0.096,inf,inf,31.0,5280.0,1,1.0,41,0.5962832354702196
666,flights,2905,15645,CNRG,fast,34,7,2918,10093,12695.111,33.411,0.097,0.11,inf,inf,13.0,5552.0,1,1.0,40,0.5906838913707403
667,flights,2905,15645,CNRG,fast,34,8,2926,9921,12471.477,34.702,0.091,0.116,inf,inf,21.0,5724.0,1,1.0,39,0.5831766449355718
668,flights,2905,15645,CNRG,fast,34,9,2915,9746,12288.023,35.472,0.109,0.12,inf,inf,10.0,5899.0,1,1.0,37,0.5676824578439713
669,flights,2905,15645,CNRG,fast,34,10,2895,9549,12196.304,36.2,0.18,0.129,inf,inf,10.0,6096.0,1,1.0,35,0.5627089573024376
670,flights,2905,15645,CNRG,fast,34,11,2911,9452,12037.673,36.713,0.128,0.135,inf,inf,6.0,6193.0,1,1.0,29,0.5517210127245596
671,flights,2905,15645,CNRG,fast,34,12,2900,9320,12123.755,37.195,0.206,0.144,inf,inf,5.0,6325.0,1,1.0,33,0.5360794198640613
672,flights,2905,15645,CNRG,fast,34,13,2900,9216,12140.0,37.693,0.18,0.15,inf,inf,5.0,6429.0,1,1.0,24,0.528319505997646
673,flights,2905,15645,CNRG,fast,34,14,2918,9151,12057.333,38.249,0.12,0.154,inf,inf,13.0,6494.0,1,1.0,27,0.5154087491950317
674,flights,2905,15645,CNRG,fast,34,15,2920,9097,12235.46,38.86,0.121,0.162,inf,inf,15.0,6548.0,1,1.0,23,0.5091922813166208
675,flights,2905,15645,CNRG,fast,34,16,2929,9026,12347.927,39.192,0.108,0.17,inf,inf,24.0,6619.0,1,1.0,25,0.49820952656699585
676,flights,2905,15645,CNRG,fast,34,17,2936,8985,12399.615,39.626,0.104,0.176,inf,inf,31.0,6660.0,1,1.0,27,0.49144031866627397
677,flights,2905,15645,CNRG,fast,34,18,2922,8926,12437.214,39.871,0.097,0.183,inf,inf,17.0,6719.0,1,1.0,26,0.48341095975277915
678,flights,2905,15645,CNRG,fast,34,19,2902,8849,12718.665,40.044,0.163,0.187,inf,inf,3.0,6796.0,1,1.0,23,0.4647440199739477
679,flights,2905,15645,CNRG,fast,34,20,2884,8801,12367.844,40.655,0.153,0.194,inf,inf,21.0,6844.0,1,1.0,22,0.45413243562758954
680,flights,2905,15645,CNRG,fast,35,1,2916,13783,11113.082,8.859,0.072,0.018,inf,inf,11.0,1862.0,1,1.0,32,0.6410623565989033
681,flights,2905,15645,CNRG,fast,35,2,2926,12499,11210.863,15.699,0.075,0.029,inf,inf,21.0,3146.0,1,1.0,33,0.6277442750664473
682,flights,2905,15645,CNRG,fast,35,3,2902,11488,11240.804,21.389,0.136,0.045,inf,inf,3.0,4157.0,1,1.0,35,0.6187244563601793
683,flights,2905,15645,CNRG,fast,35,4,2894,10801,11946.86,25.044,0.13,0.057,inf,inf,11.0,4844.0,1,1.0,37,0.607896234854516
684,flights,2905,15645,CNRG,fast,35,5,2876,10317,12538.313,29.038,0.13,0.075,inf,inf,29.0,5328.0,1,1.0,35,0.5958020354453647
685,flights,2905,15645,CNRG,fast,35,6,2852,9847,13329.629,31.658,0.174,0.089,inf,inf,53.0,5798.0,1,1.0,41,0.5837754219223054
686,flights,2905,15645,CNRG,fast,35,7,2875,9576,13104.542,33.239,0.172,0.098,inf,inf,30.0,6069.0,1,1.0,39,0.5811357379978771
687,flights,2905,15645,CNRG,fast,35,8,2882,9336,12604.873,34.394,0.157,0.109,inf,inf,23.0,6309.0,1,1.0,38,0.5754545077186908
688,flights,2905,15645,CNRG,fast,35,9,2900,9116,12424.574,35.378,0.139,0.117,inf,inf,5.0,6529.0,1,1.0,39,0.5672174263709648
689,flights,2905,15645,CNRG,fast,35,10,2911,8999,12621.012,36.24,0.107,0.121,inf,inf,6.0,6646.0,1,1.0,43,0.5576877200157104
690,flights,2905,15645,CNRG,fast,35,11,2922,8866,12431.96,36.938,0.12,0.129,inf,inf,17.0,6779.0,1,1.0,34,0.5524832049622307
691,flights,2905,15645,CNRG,fast,35,12,2947,8785,12143.64,37.937,0.11,0.132,inf,inf,42.0,6860.0,1,1.0,34,0.5410711848111259
692,flights,2905,15645,CNRG,fast,35,13,2950,8712,12014.007,39.09,0.135,0.143,inf,inf,45.0,6933.0,1,1.0,29,0.5326500655924801
