model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	223243.1436000	213462.0149887	233024.2722113
GCN_AE	2	165300.8368000	83800.7612285	246800.9123715
GCN_AE	3	834455.9824000	643212.9896710	1025698.9751290
GCN_AE	4	912288.2029000	879310.9956044	945265.4101956
GCN_AE	5	912462.4273000	879635.4663703	945289.3882297
GCN_AE	6	912551.7197000	879800.1909487	945303.2484513
GCN_AE	7	912551.7197000	879800.1909487	945303.2484513
GCN_AE	8	912551.7197000	879800.1909487	945303.2484513
GCN_AE	9	912551.7197000	879800.1909487	945303.2484513
GCN_AE	10	912551.7197000	879800.1909487	945303.2484513
GCN_AE	11	912551.7197000	879800.1909487	945303.2484513
GCN_AE	12	912551.7197000	879800.1909487	945303.2484513
GCN_AE	13	912551.7197000	879800.1909487	945303.2484513
GCN_AE	14	912551.7197000	879800.1909487	945303.2484513
GCN_AE	15	912551.7197000	879800.1909487	945303.2484513
GCN_AE	16	912551.7197000	879800.1909487	945303.2484513
GCN_AE	17	912551.7197000	879800.1909487	945303.2484513
GCN_AE	18	912551.7197000	879800.1909487	945303.2484513
GCN_AE	19	912551.7197000	879800.1909487	945303.2484513
GCN_AE	20	912551.7197000	879800.1909487	945303.2484513
