rule_id, collapses, edges_approx, total_cost, rule_details
564, 1, 1, 13333, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1435)  ('type_1'  'type_1')  ('type_1'  1435)  (953  1907)  (1435  2871)  (2871  1907)]
1348, 1, 0, 13288, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  445)  ('type_1'  'type_1')  ('type_1'  222)  (222  444)  (222  445)  (444  888)  (888  1776)  (888  1777)]
3, 2, 2, 13248, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1489)  ('type_1'  'type_1')  ('type_1'  744)  (744  1488)  (744  1489)  (1488  2977)]
564, 2, 1, 13205, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1435)  ('type_1'  'type_1')  ('type_1'  1435)  (953  1907)  (1435  2871)  (2871  1907)]
1, 3, 0, 13214, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1488)  ('type_1'  'type_1')  ('type_1'  744)  (744  1488)]
2, 2, 1, 13199, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1489)  ('type_1'  'type_1')  ('type_1'  744)  (744  1488)  (744  1489)]
3, 2, 2, 13159, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1489)  ('type_1'  'type_1')  ('type_1'  744)  (744  1488)  (744  1489)  (1488  2977)]
564, 2, 2, 13119, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1435)  ('type_1'  'type_1')  ('type_1'  1435)  (953  1907)  (1435  2871)  (2871  1907)]
1, 1, 0, 13130, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1488)  ('type_1'  'type_1')  ('type_1'  744)  (744  1488)]
93176, 1, 0, 13145, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1)  ('type_0'  97)  ('type_1'  'type_1')  ('type_1'  6)  (1  6)  (6  97)  (97  6)]
Basic edge list: 42010 bits
Final compression: 13145 bits (31.290169007379195 percent)
Best compression: 13119 bits (31.228278981194954 percent) occurred with 2846 of 3000 nodes compressed (94.86666666666666 percent)

real	2357m48.141s
user	2357m35.035s
sys	0m8.806s
