rule_id, collapses, edges_approx, total_cost, rule_details
6, 12, 0, 33660, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)  (2430  1617)]
321, 12, 0, 33492, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
397, 8, 0, 33384, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1289)  ('type_1'  'type_1')  ('type_1'  1289)  (2538  34)  (2538  1289)]
333, 26, 0, 33037, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2367)  ('type_1'  'type_1')  ('type_1'  2367)  (2234  2367)  (2368  2234)]
5, 64, 44, 32252, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)  (2430  1617)]
1294, 8, 0, 32073, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1600)  ('type_1'  'type_1')  ('type_1'  651)  (651  458)  (1600  458)  (2336  458)]
6, 8, 0, 31965, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)  (2430  1617)]
488, 6, 0, 31887, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2377)  ('type_1'  'type_1')  ('type_1'  2377)  (1465  2899)  (2377  2899)]
321, 4, 0, 31839, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
391, 32, 18, 31456, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1618)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (2176  1618)]
872, 8, 3, 31357, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2181)  ('type_1'  'type_1')  ('type_1'  2181)  (2181  898)  (2181  2804)]
392, 16, 0, 31160, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
397, 3, 0, 31127, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1289)  ('type_1'  'type_1')  ('type_1'  1289)  (2538  34)  (2538  1289)]
321, 3, 0, 31094, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
332, 9, 0, 31002, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2234)  ('type_1'  'type_1')  ('type_1'  2367)  (2234  2367)  (2368  2234)]
653, 9, 0, 30910, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2501)  ('type_1'  'type_1')  ('type_1'  2319)  (697  2319)  (2501  2319)]
345, 8, 0, 30833, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2988)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)]
391, 2, 0, 30815, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1618)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (2176  1618)]
549, 2, 0, 30797, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  692)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (801  1546)]
2, 62, 0, 30768, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
321, 2, 0, 30750, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
2, 7, 0, 30755, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
345, 2, 0, 30737, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2988)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)]
2, 62, 2, 30691, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
321, 2, 0, 30673, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
542, 7, 0, 30611, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
320, 1, 0, 30643, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
321, 2, 0, 30625, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
320, 33, 0, 30604, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
321, 2, 0, 30586, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
320, 44, 22, 30598, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
321, 2, 0, 30580, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
2, 7, 0, 30585, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
1, 15, 0, 30603, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
321, 2, 0, 30585, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
1, 26, 11, 30593, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
391, 2, 0, 30575, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1618)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (2176  1618)]
343, 36, 19, 30610, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2234)  ('type_1'  'type_1')  ('type_1'  2367)  (2234  2367)]
6, 2, 0, 30592, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)  (2430  1617)]
392, 2, 0, 30574, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
2, 16, 8, 30586, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 2, 0, 30568, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
2, 10, 8, 30586, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 2, 0, 30568, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
2, 12, 10, 30588, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
321, 2, 0, 30570, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
2, 8, 5, 30584, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
392, 2, 0, 30566, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
2, 1, 1, 30579, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
549, 2, 0, 30561, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  692)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (801  1546)]
320, 12, 4, 30569, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
528, 1, 0, 30552, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  1106)  (692  801)  (1106  692)  (1106  1594)]
1, 9, 0, 30555, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
345, 2, 0, 30537, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2988)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)]
2, 9, 5, 30550, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
321, 2, 0, 30532, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
528, 3, 3, 30466, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  1106)  (692  801)  (1106  692)  (1106  1594)]
343, 16, 13, 30488, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2234)  ('type_1'  'type_1')  ('type_1'  2367)  (2234  2367)]
391, 2, 0, 30470, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1618)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (2176  1618)]
2, 6, 0, 30476, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
1, 3, 0, 30485, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
320, 5, 0, 30492, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
346, 5, 5, 30415, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
542, 1, 1, 30415, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
2, 2, 0, 30425, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 8, 7, 30338, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
2, 2, 0, 30348, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
345, 3, 3, 30324, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2988)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)]
2, 2, 0, 30334, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 1, 1, 30334, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
346, 2, 2, 30294, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
345, 2, 2, 30282, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2988)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)]
2, 2, 0, 30292, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 8, 8, 30208, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
1, 2, 0, 30218, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
345, 3, 3, 30194, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2988)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)]
2, 2, 0, 30204, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
346, 1, 1, 30190, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
392, 11, 10, 30067, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
2, 2, 0, 30077, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
345, 5, 5, 30029, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2988)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)]
321, 1, 1, 30029, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
2, 3, 0, 30038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 4, 4, 30002, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
392, 7, 7, 29930, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
2, 2, 0, 29940, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 3, 3, 29916, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
321, 2, 2, 29904, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
346, 1, 1, 29890, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
2, 2, 0, 29900, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
88163, 2, 1, 29872, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  867)  ('type_1'  'type_1')  ('type_1'  176)  (176  867)  (176  1484)  (1484  207)  (207  1484)]
1, 1, 0, 29883, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
397, 1, 1, 29883, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1289)  ('type_1'  'type_1')  ('type_1'  1289)  (2538  34)  (2538  1289)]
392, 1, 1, 29883, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
321, 1, 1, 29883, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
346, 2, 4, 29849, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
2, 1, 0, 29860, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 1, 1, 29860, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
2, 1, 1, 29873, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
392, 3, 3, 29849, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
397, 1, 1, 29849, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1289)  ('type_1'  'type_1')  ('type_1'  1289)  (2538  34)  (2538  1289)]
346, 2, 4, 29815, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
2, 3, 1, 29826, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
392, 1, 1, 29826, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
2, 1, 1, 29839, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
392, 2, 2, 29827, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
397, 1, 1, 29827, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1289)  ('type_1'  'type_1')  ('type_1'  1289)  (2538  34)  (2538  1289)]
542, 2, 2, 29815, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
346, 1, 2, 29804, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
2, 2, 1, 29816, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
346, 4, 8, 29736, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2521)  ('type_1'  'type_1')  ('type_1'  2234)  (2234  2367)  (2988  2367)  (2988  2521)]
2, 1, 0, 29747, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
320, 1, 0, 29758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
333, 1, 1, 29758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2367)  ('type_1'  'type_1')  ('type_1'  2367)  (2234  2367)  (2368  2234)]
542, 1, 1, 29758, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
320, 1, 1, 29771, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
542, 1, 1, 29771, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
2, 5, 3, 29784, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
542, 1, 1, 29784, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  801)  ('type_1'  'type_1')  ('type_1'  692)  (692  801)  (692  2852)]
2, 3, 3, 29799, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
321, 1, 1, 29799, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)  (2617  2430)]
1, 1, 1, 29812, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
392, 1, 1, 29812, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2176)  ('type_1'  'type_1')  ('type_1'  34)  (34  2176)  (1150  2176)]
2, 1, 0, 29823, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2128)  ('type_1'  'type_1')  ('type_1'  1617)  (1617  2128)]
88144, 2, 0, 29828, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1484)  ('type_1'  'type_1')  ('type_1'  1484)  (207  1484)  (1484  207)]
89500, 1, 0, 29829, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  4)  ('type_1'  'type_1')  ('type_1'  35)  ('type_1'  4)  (33  4)  (8  26)  (26  8)  (26  33)  (35  8)]
320, 1, 0, 29840, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1617)  ('type_1'  'type_1')  ('type_1'  1617)  (2430  1617)]
88144, 1, 0, 29838, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1484)  ('type_1'  'type_1')  ('type_1'  1484)  (207  1484)  (1484  207)]
Basic edge list: 42010 bits
Final compression: 29838 bits (71.02594620328493 percent)
Best compression: 29736 bits (70.7831468697929 percent) occurred with 2435 of 3000 nodes compressed (81.16666666666667 percent)

real	2237m19.468s
user	2237m4.736s
sys	0m8.316s
