rule_id, collapses, edges_approx, total_cost, rule_details
41, 26, 1, 22993, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2001)  ('type_1'  'type_1')  ('type_1'  168)  (152  168)  (2001  152)]
570, 3, 0, 22918, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2276)  ('type_1'  'type_1')  ('type_1'  2276)  (1656  1683)  (1656  2730)  (2276  1683)]
70, 3, 0, 22843, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1684)  ('type_1'  'type_1')  ('type_1'  152)  (152  1684)  (1684  1024)  (1024  1347)]
96, 7, 0, 22693, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  276)  ('type_1'  'type_1')  ('type_1'  1040)  (276  846)  (846  1782)  (1040  846)]
43, 5, 0, 22630, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1684)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (152  1684)]
32, 20, 4, 22385, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1431)  (1747  124)  (1431  1747)]
52, 30, 10, 22008, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  152)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (840  168)]
552, 2, 0, 21962, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1656)  ('type_1'  'type_1')  ('type_1'  1885)  (1656  1683)  (1656  2730)  (1885  1656)]
32, 4, 0, 21914, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1431)  (1747  124)  (1431  1747)]
570, 2, 0, 21868, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2276)  ('type_1'  'type_1')  ('type_1'  2276)  (1656  1683)  (1656  2730)  (2276  1683)]
43, 4, 0, 21820, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1684)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (152  1684)]
239, 12, 1, 21686, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2620)  ('type_1'  'type_1')  ('type_1'  2620)  (2620  643)  (2620  2212)]
36, 2, 0, 21640, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1522)  ('type_1'  'type_1')  ('type_1'  1431)  (1747  124)  (1431  1522)  (1431  1747)]
52, 5, 0, 21577, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  152)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (840  168)]
41, 21, 16, 21322, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2001)  ('type_1'  'type_1')  ('type_1'  168)  (152  168)  (2001  152)]
96, 3, 0, 21247, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  276)  ('type_1'  'type_1')  ('type_1'  1040)  (276  846)  (846  1782)  (1040  846)]
32, 4, 0, 21199, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1431)  (1747  124)  (1431  1747)]
107, 2, 2, 21105, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  270)  ('type_1'  'type_1')  ('type_1'  629)  (270  1761)  (629  270)  (629  937)  (937  1686)  (937  2900)]
552, 1, 0, 21088, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1656)  ('type_1'  'type_1')  ('type_1'  1885)  (1656  1683)  (1656  2730)  (1885  1656)]
52, 3, 0, 21055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  152)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (840  168)]
552, 1, 0, 21038, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1656)  ('type_1'  'type_1')  ('type_1'  1885)  (1656  1683)  (1656  2730)  (1885  1656)]
96, 1, 0, 21021, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  276)  ('type_1'  'type_1')  ('type_1'  1040)  (276  846)  (846  1782)  (1040  846)]
36, 1, 0, 21004, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1522)  ('type_1'  'type_1')  ('type_1'  1431)  (1747  124)  (1431  1522)  (1431  1747)]
30, 71, 0, 20966, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1747  124)]
41, 2, 0, 20948, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2001)  ('type_1'  'type_1')  ('type_1'  168)  (152  168)  (2001  152)]
11, 8, 1, 20874, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1073  124)  (1747  124)]
30, 17, 4, 20877, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1747  124)]
41, 2, 0, 20859, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2001)  ('type_1'  'type_1')  ('type_1'  168)  (152  168)  (2001  152)]
23, 2, 2, 20793, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1522)  ('type_1'  'type_1')  ('type_1'  1431)  (124  2945)  (1747  124)  (1431  1522)  (1431  1747)]
16, 22, 0, 20804, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  124)  (124  2945)]
11, 3, 0, 20771, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1073  124)  (1747  124)]
20542, 3, 1, 20716, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2019)  ('type_1'  'type_1')  ('type_1'  575)  (575  2301)  (1313  2887)  (2887  2301)  (2019  2887)]
30, 3, 2, 20729, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1747  124)]
11, 2, 0, 20711, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1073  124)  (1747  124)]
30, 3, 1, 20722, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1747  124)]
41, 2, 0, 20704, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2001)  ('type_1'  'type_1')  ('type_1'  168)  (152  168)  (2001  152)]
0, 5, 0, 20732, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  124)  (1073  124)]
43, 2, 0, 20714, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1684)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (152  1684)]
0, 6, 0, 20720, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  124)  (1073  124)]
23, 1, 1, 20693, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1522)  ('type_1'  'type_1')  ('type_1'  1431)  (124  2945)  (1747  124)  (1431  1522)  (1431  1747)]
16, 3, 0, 20702, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  124)  (124  2945)]
96, 2, 2, 20662, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  276)  ('type_1'  'type_1')  ('type_1'  1040)  (276  846)  (846  1782)  (1040  846)]
11, 1, 0, 20659, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1073  124)  (1747  124)]
33, 2, 2, 20619, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  124)  (1747  124)  (1431  1522)  (1431  1747)]
30, 6, 0, 20625, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1747  124)]
43, 6, 4, 20559, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1684)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (152  1684)]
30, 2, 0, 20569, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1747  124)]
43, 2, 1, 20554, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1684)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (152  1684)]
41, 1, 0, 20551, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2001)  ('type_1'  'type_1')  ('type_1'  168)  (152  168)  (2001  152)]
32, 1, 0, 20548, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1431)  (1747  124)  (1431  1747)]
36, 1, 1, 20534, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1522)  ('type_1'  'type_1')  ('type_1'  1431)  (1747  124)  (1431  1522)  (1431  1747)]
11, 4, 4, 20498, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  124)  ('type_1'  'type_1')  ('type_1'  1747)  (1073  124)  (1747  124)]
43, 1, 1, 20498, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1684)  ('type_1'  'type_1')  ('type_1'  152)  (152  168)  (152  1684)]
126881, 1, 0, 20512, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2637)  ('type_1'  'type_1')  ('type_1'  791)  (10  791)  (2637  10)  (16  283)  (283  16)  (283  2637)]
129729, 1, 0, 20527, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  49)  ('type_0'  18)  ('type_1'  'type_1')  ('type_1'  18)  (18  2)  (49  2)  (49  18)]
132423, 1, 0, 20546, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  4)  ('type_0'  791)  ('type_1'  'type_1')  (4  791)  (791  4)]
Basic edge list: 42010 bits
Final compression: 20546 bits (48.907402999285885 percent)
Best compression: 20498 bits (48.79314448940728 percent) occurred with 2666 of 3000 nodes compressed (88.86666666666666 percent)

real	4311m45.447s
user	4292m53.506s
sys	5m44.741s
