rule_id, collapses, edges_approx, total_cost, rule_details
4438, 1, 0, 15788, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1275)  ('type_1'  'type_1')  ('type_1'  1801)  (1275  1511)  (1801  1275)  (2210  1511)]
2, 3, 0, 15797, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  429)  (784  429)]
369, 1, 0, 15780, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)  (1045  1768)]
2, 9, 0, 15783, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  429)  (784  429)]
4539, 1, 0, 15766, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2510)  ('type_1'  'type_1')  ('type_1'  2510)  (1275  1511)  (1275  1978)  (2510  1511)]
2, 5, 0, 15773, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  429)  (784  429)]
361, 2, 0, 15755, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)]
4438, 1, 0, 15738, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1275)  ('type_1'  'type_1')  ('type_1'  1801)  (1275  1511)  (1801  1275)  (2210  1511)]
459, 2, 0, 15720, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2843)  ('type_1'  'type_1')  ('type_1'  2843)  (986  2171)  (2843  986)]
468, 2, 0, 15702, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2171)  ('type_1'  'type_1')  ('type_1'  986)  (986  2171)  (2101  2171)]
369, 1, 0, 15685, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)  (1045  1768)]
2, 7, 0, 15690, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  429)  (784  429)]
4539, 1, 0, 15673, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2510)  ('type_1'  'type_1')  ('type_1'  2510)  (1275  1511)  (1275  1978)  (2510  1511)]
369, 2, 1, 15630, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)  (1045  1768)]
2, 9, 0, 15633, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  429)  (784  429)]
369, 1, 1, 15619, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)  (1045  1768)]
361, 2, 0, 15601, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)]
4441, 1, 0, 15584, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1511)  ('type_1'  'type_1')  ('type_1'  1511)  (1275  1511)  (1275  1978)  (1275  2858)]
4539, 1, 0, 15567, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2510)  ('type_1'  'type_1')  ('type_1'  2510)  (1275  1511)  (1275  1978)  (2510  1511)]
42, 2, 2, 15501, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1045)  ('type_1'  'type_1')  ('type_1'  784)  (429  1256)  (429  2591)  (784  429)  (784  1045)]
369, 1, 1, 15487, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)  (1045  1768)]
3, 12, 0, 15508, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)]
468, 1, 0, 15505, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2171)  ('type_1'  'type_1')  ('type_1'  986)  (986  2171)  (2101  2171)]
369, 2, 2, 15465, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)  (1045  1768)]
361, 2, 0, 15447, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)]
94849, 2, 0, 15405, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  24)  ('type_1'  'type_1')  ('type_1'  2985)  (30  24)  (30  263)  (2985  30)  (2985  40)  (40  263)]
3057, 1, 1, 15391, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2117)  ('type_1'  'type_1')  ('type_1'  436)  (436  1636)  (455  436)  (2117  455)]
361, 1, 0, 15388, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  429)  ('type_1'  'type_1')  ('type_1'  784)  (784  429)  (784  1045)]
112431, 1, 0, 15407, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  24)  ('type_0'  1)  ('type_1'  'type_1')  ('type_1'  24)  ('type_1'  1)  (1  24)  (24  1)]
Basic edge list: 42010 bits
Final compression: 15407 bits (36.67460128540824 percent)
Best compression: 15388 bits (36.62937395858129 percent) occurred with 2778 of 3000 nodes compressed (92.6 percent)

real	3219m48.446s
user	3207m57.655s
sys	2m6.464s
