model	gen	abs_mean	abs95d	abs95u	seq_mean	seq95d	seq95u
GraphRNN	1	0.0542176	0.0609749	0.0474603	0.0542176	0.0609749	0.0474603
GraphRNN	2	0.0521125	0.0606964	0.0435285	0.0945142	0.1021175	0.0869110
GraphRNN	3	1.1138962	1.1259882	1.1259882	0.9391782	0.9370059	0.9370059
