model	gen	abs_mean	abs95d	abs95u
BTER	1	17.7720800	17.5981633	17.9459967
BTER	2	26.0719200	25.8959471	26.2478929
BTER	3	30.3994000	30.2196010	30.5791990
BTER	4	32.9919000	32.8032269	33.1805731
BTER	5	35.5459400	35.3985842	35.6932958
BTER	6	37.5201000	37.4000333	37.6401667
BTER	7	38.9374200	38.8359689	39.0388711
BTER	8	39.9270200	39.8366968	40.0173432
BTER	9	40.7013400	40.6190905	40.7835895
BTER	10	41.3961000	41.3178554	41.4743446
BTER	11	42.0149800	41.9436286	42.0863314
BTER	12	42.5583400	42.4992772	42.6174028
BTER	13	43.0393200	42.9949114	43.0837286
BTER	14	43.4494400	43.4054127	43.4934673
BTER	15	43.7970400	43.7544663	43.8396137
BTER	16	44.1560400	44.1075737	44.2045063
BTER	17	44.4893800	44.4405050	44.5382550
BTER	18	44.7930000	44.7473640	44.8386360
BTER	19	45.0458600	45.0004279	45.0912921
BTER	20	45.2910800	45.2451152	45.3370448
