model	gen	abs_mean	abs95d	abs95u
GCN_AE	1	22.8066000	22.4356802	23.1775198
GCN_AE	2	28.8022000	27.9042435	29.7001565
GCN_AE	3	28.5448000	27.9780087	29.1115913
GCN_AE	4	28.4800000	27.9685005	28.9914995
GCN_AE	5	28.4412000	27.9384956	28.9439044
GCN_AE	6	28.4383000	27.9359448	28.9406552
GCN_AE	7	28.4399000	27.9396635	28.9401365
GCN_AE	8	28.4333000	27.9232607	28.9433393
GCN_AE	9	28.4384000	27.9307638	28.9460362
GCN_AE	10	28.4388000	27.9313684	28.9462316
GCN_AE	11	28.4388000	27.9313684	28.9462316
GCN_AE	12	28.4388000	27.9313684	28.9462316
GCN_AE	13	28.4388000	27.9313684	28.9462316
GCN_AE	14	28.4388000	27.9313684	28.9462316
GCN_AE	15	28.4388000	27.9313684	28.9462316
GCN_AE	16	28.4388000	27.9313684	28.9462316
GCN_AE	17	28.4388000	27.9313684	28.9462316
GCN_AE	18	28.4388000	27.9313684	28.9462316
GCN_AE	19	28.4388000	27.9313684	28.9462316
GCN_AE	20	28.4388000	27.9313684	28.9462316
